MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
1/29/2021 16:57,1,4.23,0,PR,Poke,Left,27,6,8,,0,ProRat2
1/29/2021 16:57,1,4.23,0,PR,Poke,Left,28,6,8,,0,ProRat2
1/29/2021 16:57,1,4.23,0,PR,Poke,Left,29,6,8,,0,ProRat2
1/29/2021 16:57,1,4.23,0,PR,Poke,Left,30,6,8,,0,ProRat2
1/29/2021 16:57,1,4.23,0,PR,Poke,Left,31,6,8,,0,ProRat2
1/29/2021 16:57,1,4.23,0,PR,Pellet,Left,31,6,9,0.18,0,ProRat2
1/29/2021 17:05,1,4.23,0,PR,Poke,Left,32,6,9,,0,ProRat2
1/29/2021 17:05,1,4.23,0,PR,Poke,Left,33,6,9,,0,ProRat2
1/29/2021 17:05,1,4.23,0,PR,Poke,Left,34,6,9,,0,ProRat2
1/29/2021 17:05,1,4.23,0,PR,Poke,Left,35,6,9,,0,ProRat2
1/29/2021 17:06,1,4.23,0,PR,Poke,Left,36,6,9,,0,ProRat2
1/29/2021 17:06,1,4.23,0,PR,Poke,Left,37,6,9,,0,ProRat2
1/29/2021 17:12,1,4.23,0,PR,Poke,Left,38,6,9,,0,ProRat2
1/29/2021 17:12,1,4.23,0,PR,Poke,Left,39,6,9,,0,ProRat2
1/29/2021 17:12,1,4.23,0,PR,Poke,Left,40,6,9,,0,ProRat2
1/29/2021 17:12,1,4.23,0,PR,Pellet,Left,40,6,10,0.37,0,ProRat2
1/29/2021 17:14,1,4.23,0,PR,Poke,Left,41,6,10,,0,ProRat2
1/29/2021 17:14,1,4.23,0,PR,Poke,Left,42,6,10,,0,ProRat2
1/29/2021 17:14,1,4.23,0,PR,Poke,Left,43,6,10,,0,ProRat2
1/29/2021 18:09,1,4.23,0,PR,Poke,Left,43,7,10,,0,ProRat2
1/29/2021 18:09,1,4.23,0,PR,Poke,Left,44,7,10,,0,ProRat2
1/29/2021 18:09,1,4.23,0,PR,Pellet,Left,44,7,11,0.31,0,ProRat2
1/29/2021 18:10,1,4.23,0,PR,Poke,Left,45,7,11,,0,ProRat2
1/29/2021 18:10,1,4.23,0,PR,Pellet,Left,45,7,12,0.37,0,ProRat2
1/29/2021 18:10,1,4.23,0,PR,Poke,Left,46,7,12,,0,ProRat2
1/29/2021 18:10,1,4.23,0,PR,Poke,Left,47,7,12,,0,ProRat2
1/29/2021 18:10,1,4.23,0,PR,Pellet,Left,47,7,13,0.18,0,ProRat2
1/29/2021 18:11,1,4.23,0,PR,Poke,Left,48,7,13,,0,ProRat2
1/29/2021 18:11,1,4.23,0,PR,Poke,Left,49,7,13,,0,ProRat2
1/29/2021 18:11,1,4.23,0,PR,Pellet,Left,49,7,14,0.37,0,ProRat2
1/29/2021 18:13,1,4.23,0,PR,Poke,Left,50,7,14,,0,ProRat2
1/29/2021 18:13,1,4.23,0,PR,Poke,Left,51,7,14,,0,ProRat2
1/29/2021 18:13,1,4.23,0,PR,Poke,Left,52,7,14,,0,ProRat2
1/29/2021 18:13,1,4.23,0,PR,Pellet,Left,52,7,15,0.31,0,ProRat2
1/29/2021 18:50,1,4.23,0,PR,Poke,Left,53,7,15,,0,ProRat2
1/29/2021 18:50,1,4.23,0,PR,Pellet,Left,53,7,16,0.18,0,ProRat2
1/29/2021 18:50,1,4.23,0,PR,Poke,Left,54,7,16,,0,ProRat2
1/29/2021 18:50,1,4.23,0,PR,Pellet,Left,54,7,17,0.55,0,ProRat2
1/29/2021 18:51,1,4.23,0,PR,Poke,Left,55,7,17,,0,ProRat2
1/29/2021 18:51,1,4.23,0,PR,Poke,Left,56,7,17,,0,ProRat2
1/29/2021 18:51,1,4.23,0,PR,Pellet,Left,56,7,18,0.31,0,ProRat2
1/29/2021 18:51,1,4.23,0,PR,Poke,Left,57,7,18,,0,ProRat2
1/29/2021 18:51,1,4.23,0,PR,Poke,Left,58,7,18,,0,ProRat2
1/29/2021 18:51,1,4.23,0,PR,Pellet,Left,58,7,19,0.43,0,ProRat2
1/29/2021 18:51,1,4.23,0,PR,Poke,Left,59,7,19,,0,ProRat2
1/29/2021 18:52,1,4.23,0,PR,Poke,Left,60,7,19,,0,ProRat2
1/29/2021 18:52,1,4.23,0,PR,Poke,Left,61,7,19,,0,ProRat2
1/29/2021 18:52,1,4.23,0,PR,Pellet,Left,61,7,20,0.18,0,ProRat2
1/29/2021 18:52,1,4.23,0,PR,Poke,Left,62,7,20,,0,ProRat2
1/29/2021 18:52,1,4.23,0,PR,Poke,Left,63,7,20,,0,ProRat2
1/29/2021 19:05,1,4.23,0,PR,Poke,Left,64,7,20,,0,ProRat2
1/29/2021 19:05,1,4.23,0,PR,Poke,Left,65,7,20,,0,ProRat2
1/29/2021 19:05,1,4.23,0,PR,Pellet,Left,65,7,21,0.55,0,ProRat2
1/29/2021 19:07,1,4.23,0,PR,Poke,Left,66,7,21,,0,ProRat2
1/29/2021 19:26,1,4.23,0,PR,Poke,Left,67,7,21,,0,ProRat2
1/29/2021 19:26,1,4.23,0,PR,Poke,Left,68,7,21,,0,ProRat2
1/29/2021 19:26,1,4.23,0,PR,Poke,Left,69,7,21,,0,ProRat2
1/29/2021 19:26,1,4.23,0,PR,Poke,Left,70,7,21,,0,ProRat2
1/29/2021 19:26,1,4.23,0,PR,Pellet,Left,70,7,22,0.86,0,ProRat2
1/29/2021 19:42,1,4.23,0,PR,Poke,Left,71,7,22,,0,ProRat2
1/29/2021 19:42,1,4.23,0,PR,Poke,Left,72,7,22,,0,ProRat2
1/29/2021 19:42,1,4.23,0,PR,Poke,Left,73,7,22,,0,ProRat2
1/29/2021 19:42,1,4.23,0,PR,Poke,Left,74,7,22,,0,ProRat2
1/29/2021 19:43,1,4.23,0,PR,Poke,Left,75,7,22,,0,ProRat2
1/29/2021 19:43,1,4.23,0,PR,Poke,Left,76,7,22,,0,ProRat2
1/29/2021 19:43,1,4.23,0,PR,Pellet,Left,76,7,23,0.18,0,ProRat2
1/29/2021 19:56,1,4.23,0,PR,Poke,Left,77,7,23,,0,ProRat2
1/29/2021 19:56,1,4.23,0,PR,Poke,Left,78,7,23,,0,ProRat2
1/29/2021 19:56,1,4.23,0,PR,Poke,Left,79,7,23,,0,ProRat2
1/29/2021 19:56,1,4.23,0,PR,Poke,Left,80,7,23,,0,ProRat2
1/29/2021 20:04,1,4.23,0,PR,Poke,Left,81,7,23,,0,ProRat2
1/29/2021 20:04,1,4.23,0,PR,Poke,Left,82,7,23,,0,ProRat2
1/29/2021 20:04,1,4.23,0,PR,Poke,Left,83,7,23,,0,ProRat2
1/29/2021 20:04,1,4.23,0,PR,Pellet,Left,83,7,24,0.25,0,ProRat2
1/29/2021 20:05,1,4.23,0,PR,Poke,Left,84,7,24,,0,ProRat2
1/29/2021 20:05,1,4.23,0,PR,Poke,Left,85,7,24,,0,ProRat2
1/29/2021 20:05,1,4.23,0,PR,Poke,Left,86,7,24,,0,ProRat2
1/29/2021 20:05,1,4.23,0,PR,Poke,Left,86,8,24,,0,ProRat2
1/29/2021 20:05,1,4.23,0,PR,Poke,Left,87,8,24,,0,ProRat2
1/29/2021 20:05,1,4.23,0,PR,Poke,Left,88,8,24,,0,ProRat2
1/29/2021 20:05,1,4.23,0,PR,Poke,Left,89,8,24,,0,ProRat2
1/29/2021 20:06,1,4.23,0,PR,Poke,Left,90,8,24,,0,ProRat2
1/29/2021 20:06,1,4.23,0,PR,Poke,Left,91,8,24,,0,ProRat2
1/29/2021 20:16,1,4.23,0,PR,Poke,Left,91,9,24,,0,ProRat2
1/29/2021 20:19,1,4.23,0,PR,Poke,Left,92,9,24,,0,ProRat2
1/29/2021 20:19,1,4.23,0,PR,Pellet,Left,92,9,25,0.37,0,ProRat2
1/29/2021 20:20,1,4.23,0,PR,Poke,Left,93,9,25,,0,ProRat2
1/29/2021 20:20,1,4.23,0,PR,Poke,Left,94,9,25,,0,ProRat2
1/29/2021 20:20,1,4.23,0,PR,Poke,Left,95,9,25,,0,ProRat2
1/29/2021 20:20,1,4.23,0,PR,Poke,Left,96,9,25,,0,ProRat2
1/29/2021 20:20,1,4.23,0,PR,Poke,Left,97,9,25,,0,ProRat2
1/29/2021 20:20,1,4.23,0,PR,Poke,Left,98,9,25,,0,ProRat2
1/29/2021 20:20,1,4.23,0,PR,Poke,Left,99,9,25,,0,ProRat2
1/29/2021 20:21,1,4.23,0,PR,Poke,Left,100,9,25,,0,ProRat2
1/29/2021 20:21,1,4.23,0,PR,Poke,Left,101,9,25,,0,ProRat2
1/29/2021 20:21,1,4.23,0,PR,Poke,Left,102,9,25,,0,ProRat2
1/29/2021 20:21,1,4.23,0,PR,Pellet,Left,102,9,26,0.12,0,ProRat2
1/29/2021 20:24,1,4.23,0,PR,Poke,Left,103,9,26,,0,ProRat2
1/29/2021 20:26,1,4.23,0,PR,Poke,Left,104,9,26,,0,ProRat2
1/29/2021 20:27,1,4.23,0,PR,Poke,Left,105,9,26,,0,ProRat2
1/29/2021 20:28,1,4.23,0,PR,Poke,Left,106,9,26,,0,ProRat2
1/29/2021 20:28,1,4.23,0,PR,Poke,Left,107,9,26,,0,ProRat2
1/29/2021 20:28,1,4.23,0,PR,Poke,Left,108,9,26,,0,ProRat2
1/29/2021 20:28,1,4.23,0,PR,Poke,Left,109,9,26,,0,ProRat2
1/29/2021 20:28,1,4.23,0,PR,Poke,Left,110,9,26,,0,ProRat2
1/29/2021 20:28,1,4.23,0,PR,Poke,Left,111,9,26,,0,ProRat2
1/29/2021 20:30,1,4.23,0,PR,Poke,Left,111,10,26,,0,ProRat2
1/29/2021 20:30,1,4.23,0,PR,Poke,Left,111,11,26,,0,ProRat2
1/29/2021 20:30,1,4.23,0,PR,Poke,Left,112,11,26,,0,ProRat2
1/29/2021 20:31,1,4.23,0,PR,Poke,Left,113,11,26,,0,ProRat2
1/29/2021 20:31,1,4.23,0,PR,Poke,Left,114,11,26,,0,ProRat2
1/29/2021 20:31,1,4.23,0,PR,Pellet,Left,114,11,27,0.61,0,ProRat2
1/29/2021 20:32,1,4.23,0,PR,Poke,Left,115,11,27,,0,ProRat2
1/29/2021 20:32,1,4.23,0,PR,Poke,Left,116,11,27,,0,ProRat2
1/29/2021 20:32,1,4.23,0,PR,Poke,Left,117,11,27,,0,ProRat2
1/29/2021 20:32,1,4.23,0,PR,Poke,Left,118,11,27,,0,ProRat2
1/29/2021 20:36,1,4.23,0,PR,Poke,Left,119,11,27,,0,ProRat2
1/29/2021 20:36,1,4.23,0,PR,Poke,Left,120,11,27,,0,ProRat2
1/29/2021 20:36,1,4.23,0,PR,Poke,Left,121,11,27,,0,ProRat2
1/29/2021 20:36,1,4.23,0,PR,Poke,Left,122,11,27,,0,ProRat2
1/29/2021 20:36,1,4.23,0,PR,Poke,Left,123,11,27,,0,ProRat2
1/29/2021 20:44,1,4.23,0,PR,Poke,Left,123,12,27,,0,ProRat2
1/29/2021 20:44,1,4.23,0,PR,Poke,Left,124,12,27,,0,ProRat2
1/29/2021 20:44,1,4.23,0,PR,Poke,Left,125,12,27,,0,ProRat2
1/29/2021 20:44,1,4.23,0,PR,Poke,Left,126,12,27,,0,ProRat2
1/29/2021 20:44,1,4.23,0,PR,Poke,Left,127,12,27,,0,ProRat2
1/29/2021 20:44,1,4.23,0,PR,Pellet,Left,127,12,28,0.18,0,ProRat2
1/29/2021 20:47,1,4.23,0,PR,Poke,Left,128,12,28,,0,ProRat2
1/29/2021 20:47,1,4.23,0,PR,Poke,Left,129,12,28,,0,ProRat2
1/29/2021 20:47,1,4.23,0,PR,Poke,Left,130,12,28,,0,ProRat2
1/29/2021 20:47,1,4.23,0,PR,Poke,Left,131,12,28,,0,ProRat2
1/29/2021 20:47,1,4.23,0,PR,Poke,Left,132,12,28,,0,ProRat2
1/29/2021 20:47,1,4.23,0,PR,Poke,Left,133,12,28,,0,ProRat2
1/29/2021 20:47,1,4.23,0,PR,Poke,Left,134,12,28,,0,ProRat2
1/29/2021 20:47,1,4.23,0,PR,Poke,Left,135,12,28,,0,ProRat2
1/29/2021 20:47,1,4.23,0,PR,Poke,Left,136,12,28,,0,ProRat2
1/29/2021 20:47,1,4.23,0,PR,Poke,Left,137,12,28,,0,ProRat2
1/29/2021 20:47,1,4.23,0,PR,Poke,Left,138,12,28,,0,ProRat2
1/29/2021 20:47,1,4.23,0,PR,Poke,Left,139,12,28,,0,ProRat2
1/29/2021 21:09,1,4.23,0,PR,Poke,Left,140,12,28,,0,ProRat2
1/29/2021 21:09,1,4.23,0,PR,Poke,Left,141,12,28,,0,ProRat2
1/29/2021 21:09,1,4.23,0,PR,Poke,Left,142,12,28,,0,ProRat2
1/29/2021 21:09,1,4.23,0,PR,Pellet,Left,142,12,29,0.25,0,ProRat2
1/29/2021 21:10,1,4.23,0,PR,Poke,Left,143,12,29,,0,ProRat2
1/29/2021 21:10,1,4.23,0,PR,Poke,Left,144,12,29,,0,ProRat2
1/29/2021 21:10,1,4.23,0,PR,Poke,Left,145,12,29,,0,ProRat2
1/29/2021 21:10,1,4.23,0,PR,Poke,Left,146,12,29,,0,ProRat2
1/29/2021 21:10,1,4.23,0,PR,Poke,Left,147,12,29,,0,ProRat2
1/29/2021 21:10,1,4.23,0,PR,Poke,Left,148,12,29,,0,ProRat2
1/29/2021 21:10,1,4.23,0,PR,Poke,Left,149,12,29,,0,ProRat2
1/29/2021 21:10,1,4.23,0,PR,Poke,Left,150,12,29,,0,ProRat2
1/29/2021 21:10,1,4.23,0,PR,Poke,Left,151,12,29,,0,ProRat2
1/29/2021 21:10,1,4.23,0,PR,Poke,Left,152,12,29,,0,ProRat2
1/29/2021 21:11,1,4.23,0,PR,Poke,Left,153,12,29,,0,ProRat2
1/29/2021 21:11,1,4.23,0,PR,Poke,Left,154,12,29,,0,ProRat2
1/29/2021 21:11,1,4.23,0,PR,Poke,Left,155,12,29,,0,ProRat2
1/29/2021 21:11,1,4.23,0,PR,Poke,Left,156,12,29,,0,ProRat2
1/29/2021 21:11,1,4.23,0,PR,Poke,Left,157,12,29,,0,ProRat2
1/29/2021 21:11,1,4.23,0,PR,Poke,Left,158,12,29,,0,ProRat2
1/29/2021 21:23,1,4.23,0,PR,Poke,Left,159,12,29,,0,ProRat2
1/29/2021 21:23,1,4.23,0,PR,Pellet,Left,159,12,30,0.49,0,ProRat2
1/29/2021 21:24,1,4.23,0,PR,Poke,Left,160,12,30,,0,ProRat2
1/29/2021 21:24,1,4.23,0,PR,Poke,Left,161,12,30,,0,ProRat2
1/29/2021 21:24,1,4.23,0,PR,Poke,Left,162,12,30,,0,ProRat2
1/29/2021 21:24,1,4.23,0,PR,Poke,Left,162,13,30,,0,ProRat2
1/29/2021 21:25,1,4.23,0,PR,Poke,Left,163,13,30,,0,ProRat2
1/29/2021 21:25,1,4.23,0,PR,Poke,Left,164,13,30,,0,ProRat2
1/29/2021 21:26,1,4.23,0,PR,Poke,Left,165,13,30,,0,ProRat2
1/29/2021 21:26,1,4.23,0,PR,Poke,Left,166,13,30,,0,ProRat2
1/29/2021 21:26,1,4.23,0,PR,Poke,Left,167,13,30,,0,ProRat2
1/29/2021 21:26,1,4.23,0,PR,Poke,Left,168,13,30,,0,ProRat2
1/29/2021 21:42,1,4.23,0,PR,Poke,Left,169,13,30,,0,ProRat2
1/29/2021 21:42,1,4.23,0,PR,Poke,Left,170,13,30,,0,ProRat2
1/29/2021 21:42,1,4.23,0,PR,Poke,Left,171,13,30,,0,ProRat2
1/29/2021 22:10,1,4.23,0,PR,Poke,Left,171,14,30,,0,ProRat2
1/29/2021 22:10,1,4.23,0,PR,Poke,Left,172,14,30,,0,ProRat2
1/29/2021 22:10,1,4.23,0,PR,Poke,Left,173,14,30,,0,ProRat2
1/29/2021 22:10,1,4.23,0,PR,Poke,Left,174,14,30,,0,ProRat2
1/29/2021 22:10,1,4.23,0,PR,Poke,Left,175,14,30,,0,ProRat2
1/29/2021 22:11,1,4.23,0,PR,Poke,Left,176,14,30,,0,ProRat2
1/29/2021 22:11,1,4.23,0,PR,Poke,Left,177,14,30,,0,ProRat2
1/29/2021 22:11,1,4.23,0,PR,Poke,Left,178,14,30,,0,ProRat2
1/29/2021 22:11,1,4.23,0,PR,Poke,Left,179,14,30,,0,ProRat2
1/29/2021 22:11,1,4.23,0,PR,Pellet,Left,179,14,31,0.37,0,ProRat2
1/29/2021 22:13,1,4.23,0,PR,Poke,Left,180,14,31,,0,ProRat2
1/29/2021 22:13,1,4.23,0,PR,Poke,Left,181,14,31,,0,ProRat2
1/29/2021 22:13,1,4.23,0,PR,Poke,Left,182,14,31,,0,ProRat2
1/29/2021 22:13,1,4.23,0,PR,Poke,Left,183,14,31,,0,ProRat2
1/29/2021 22:13,1,4.23,0,PR,Poke,Left,184,14,31,,0,ProRat2
1/29/2021 22:13,1,4.23,0,PR,Poke,Left,185,14,31,,0,ProRat2
1/29/2021 22:14,1,4.23,0,PR,Poke,Left,185,15,31,,0,ProRat2
1/29/2021 22:14,1,4.23,0,PR,Poke,Left,185,16,31,,0,ProRat2
1/29/2021 22:14,1,4.23,0,PR,Poke,Left,185,17,31,,0,ProRat2
1/29/2021 22:18,1,4.23,0,PR,Poke,Left,186,17,31,,0,ProRat2
1/29/2021 22:18,1,4.23,0,PR,Poke,Left,187,17,31,,0,ProRat2
1/29/2021 22:18,1,4.23,0,PR,Poke,Left,188,17,31,,0,ProRat2
1/29/2021 22:18,1,4.23,0,PR,Poke,Left,189,17,31,,0,ProRat2
1/29/2021 22:18,1,4.23,0,PR,Poke,Left,190,17,31,,0,ProRat2
1/29/2021 22:19,1,4.23,0,PR,Poke,Left,191,17,31,,0,ProRat2
1/29/2021 22:19,1,4.23,0,PR,Poke,Left,192,17,31,,0,ProRat2
1/29/2021 22:19,1,4.23,0,PR,Poke,Left,193,17,31,,0,ProRat2
1/29/2021 22:19,1,4.23,0,PR,Poke,Left,194,17,31,,0,ProRat2
1/29/2021 22:19,1,4.23,0,PR,Poke,Left,194,18,31,,0,ProRat2
1/29/2021 22:19,1,4.23,0,PR,Poke,Left,195,18,31,,0,ProRat2
1/29/2021 22:19,1,4.23,0,PR,Poke,Left,196,18,31,,0,ProRat2
1/29/2021 22:19,1,4.23,0,PR,Poke,Left,197,18,31,,0,ProRat2
1/29/2021 22:26,1,4.23,0,PR,Poke,Left,198,18,31,,0,ProRat2
1/29/2021 22:28,1,4.23,0,PR,Poke,Left,199,18,31,,0,ProRat2
1/29/2021 22:28,1,4.23,0,PR,Poke,Left,200,18,31,,0,ProRat2
1/29/2021 22:28,1,4.23,0,PR,Poke,Left,201,18,31,,0,ProRat2
1/29/2021 22:28,1,4.23,0,PR,Pellet,Left,201,18,32,0.31,0,ProRat2
1/29/2021 22:29,1,4.23,0,PR,Poke,Left,201,19,32,,0,ProRat2
1/29/2021 22:33,1,4.23,0,PR,Poke,Left,202,19,32,,0,ProRat2
1/29/2021 22:33,1,4.23,0,PR,Poke,Left,203,19,32,,0,ProRat2
1/29/2021 22:34,1,4.23,0,PR,Poke,Left,204,19,32,,0,ProRat2
1/29/2021 22:34,1,4.23,0,PR,Poke,Left,205,19,32,,0,ProRat2
1/29/2021 22:34,1,4.23,0,PR,Poke,Left,206,19,32,,0,ProRat2
1/29/2021 22:35,1,4.23,0,PR,Poke,Left,207,19,32,,0,ProRat2
1/29/2021 22:35,1,4.23,0,PR,Poke,Left,208,19,32,,0,ProRat2
1/29/2021 22:35,1,4.23,0,PR,Poke,Left,209,19,32,,0,ProRat2
1/29/2021 22:35,1,4.23,0,PR,Poke,Left,210,19,32,,0,ProRat2
1/29/2021 22:35,1,4.23,0,PR,Poke,Left,211,19,32,,0,ProRat2
1/29/2021 22:35,1,4.23,0,PR,Poke,Left,212,19,32,,0,ProRat2
1/29/2021 22:35,1,4.23,0,PR,Poke,Left,213,19,32,,0,ProRat2
1/29/2021 22:35,1,4.23,0,PR,Poke,Left,214,19,32,,0,ProRat2
1/29/2021 22:35,1,4.23,0,PR,Poke,Left,214,20,32,,0,ProRat2
1/29/2021 22:37,1,4.23,0,PR,Poke,Left,215,20,32,,0,ProRat2
1/29/2021 22:37,1,4.23,0,PR,Poke,Left,216,20,32,,0,ProRat2
1/29/2021 22:44,1,4.23,0,PR,Poke,Left,217,20,32,,0,ProRat2
1/29/2021 22:46,1,4.23,0,PR,Poke,Left,218,20,32,,0,ProRat2
1/29/2021 22:46,1,4.23,0,PR,Poke,Left,219,20,32,,0,ProRat2
1/29/2021 22:46,1,4.23,0,PR,Poke,Left,220,20,32,,0,ProRat2
1/29/2021 22:47,1,4.23,0,PR,Poke,Left,221,20,32,,0,ProRat2
1/29/2021 22:51,1,4.23,0,PR,Poke,Left,222,20,32,,0,ProRat2
1/29/2021 22:51,1,4.23,0,PR,Poke,Left,223,20,32,,0,ProRat2
1/29/2021 22:51,1,4.23,0,PR,Poke,Left,224,20,32,,0,ProRat2
1/29/2021 22:51,1,4.23,0,PR,Poke,Left,224,21,32,,0,ProRat2
1/29/2021 22:52,1,4.23,0,PR,Poke,Left,225,21,32,,0,ProRat2
1/29/2021 23:13,1,4.23,0,PR,Poke,Left,226,21,32,,0,ProRat2
1/29/2021 23:14,1,4.23,0,PR,Pellet,Left,226,21,33,0.92,0,ProRat2
1/29/2021 23:14,1,4.23,0,PR,Poke,Left,227,21,33,,0,ProRat2
1/29/2021 23:14,1,4.23,0,PR,Poke,Left,228,21,33,,0,ProRat2
1/29/2021 23:14,1,4.23,0,PR,Poke,Left,229,21,33,,0,ProRat2
1/29/2021 23:15,1,4.23,0,PR,Poke,Left,230,21,33,,0,ProRat2
1/29/2021 23:15,1,4.23,0,PR,Poke,Left,231,21,33,,0,ProRat2
1/29/2021 23:15,1,4.23,0,PR,Poke,Left,232,21,33,,0,ProRat2
1/29/2021 23:18,1,4.23,0,PR,Poke,Left,232,22,33,,0,ProRat2
1/29/2021 23:19,1,4.23,0,PR,Poke,Left,233,22,33,,0,ProRat2
1/29/2021 23:19,1,4.23,0,PR,Poke,Left,234,22,33,,0,ProRat2
1/29/2021 23:19,1,4.23,0,PR,Poke,Left,235,22,33,,0,ProRat2
1/29/2021 23:23,1,4.23,0,PR,Poke,Left,236,22,33,,0,ProRat2
1/29/2021 23:23,1,4.23,0,PR,Poke,Left,237,22,33,,0,ProRat2
1/29/2021 23:23,1,4.23,0,PR,Poke,Left,238,22,33,,0,ProRat2
1/29/2021 23:23,1,4.23,0,PR,Poke,Left,239,22,33,,0,ProRat2
1/29/2021 23:23,1,4.23,0,PR,Poke,Left,240,22,33,,0,ProRat2
1/29/2021 23:23,1,4.23,0,PR,Poke,Left,241,22,33,,0,ProRat2
1/29/2021 23:23,1,4.23,0,PR,Poke,Left,242,22,33,,0,ProRat2
1/29/2021 23:23,1,4.23,0,PR,Poke,Left,243,22,33,,0,ProRat2
1/29/2021 23:23,1,4.23,0,PR,Poke,Left,243,23,33,,0,ProRat2
1/29/2021 23:23,1,4.23,0,PR,Poke,Left,244,23,33,,0,ProRat2
1/29/2021 23:23,1,4.23,0,PR,Poke,Left,245,23,33,,0,ProRat2
1/29/2021 23:23,1,4.23,0,PR,Poke,Left,246,23,33,,0,ProRat2
1/29/2021 23:23,1,4.23,0,PR,Poke,Left,247,23,33,,0,ProRat2
1/29/2021 23:23,1,4.23,0,PR,Poke,Left,248,23,33,,0,ProRat2
1/29/2021 23:24,1,4.23,0,PR,Poke,Left,249,23,33,,0,ProRat2
1/29/2021 23:34,1,4.23,0,PR,Poke,Left,250,23,33,,0,ProRat2
1/29/2021 23:34,1,4.23,0,PR,Poke,Left,251,23,33,,0,ProRat2
1/29/2021 23:34,1,4.23,0,PR,Poke,Left,252,23,33,,0,ProRat2
1/29/2021 23:34,1,4.23,0,PR,Poke,Left,253,23,33,,0,ProRat2
1/29/2021 23:40,1,4.23,0,PR,Poke,Left,253,24,33,,0,ProRat2
