MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2021-01-29 17:01:49,3,4.23,0,ProRat2,Poke,Left,46,6,10,,0,ProRat2
2021-01-29 17:01:53,3,4.23,0,ProRat2,Poke,Left,47,6,10,,0,ProRat2
2021-01-29 17:02:08,3,4.23,0,ProRat2,Poke,Left,47,7,10,,0,ProRat2
2021-01-29 17:03:19,3,4.23,0,ProRat2,Poke,Left,48,7,10,,0,ProRat2
2021-01-29 17:03:23,3,4.23,0,ProRat2,Poke,Left,49,7,10,,0,ProRat2
2021-01-29 17:03:29,3,4.23,0,ProRat2,Poke,Left,50,7,10,,0,ProRat2
2021-01-29 17:03:31,3,4.23,0,ProRat2,Pellet,Left,50,7,11,0.06,0,ProRat2
2021-01-29 17:05:46,3,4.23,0,ProRat2,Poke,Left,51,7,11,,0,ProRat2
2021-01-29 17:05:51,3,4.23,0,ProRat2,Poke,Left,52,7,11,,0,ProRat2
2021-01-29 17:13:02,3,4.23,0,ProRat2,Poke,Left,53,7,11,,0,ProRat2
2021-01-29 17:18:12,3,4.23,0,ProRat2,Poke,Left,54,7,11,,0,ProRat2
2021-01-29 17:18:15,3,4.23,0,ProRat2,Poke,Left,55,7,11,,0,ProRat2
2021-01-29 17:18:19,3,4.23,0,ProRat2,Poke,Left,56,7,11,,0,ProRat2
2021-01-29 17:18:21,3,4.23,0,ProRat2,Poke,Left,57,7,11,,0,ProRat2
2021-01-29 17:18:27,3,4.23,0,ProRat2,Poke,Left,58,7,11,,0,ProRat2
2021-01-29 17:19:33,3,4.23,0,ProRat2,Poke,Left,59,7,11,,0,ProRat2
2021-01-29 17:19:37,3,4.23,0,ProRat2,Poke,Left,60,7,11,,0,ProRat2
2021-01-29 17:19:40,3,4.23,0,ProRat2,Poke,Left,61,7,11,,0,ProRat2
2021-01-29 17:19:44,3,4.23,0,ProRat2,Poke,Left,62,7,11,,0,ProRat2
2021-01-29 17:19:46,3,4.23,0,ProRat2,Pellet,Left,62,7,12,0.25,0,ProRat2
2021-01-29 17:20:12,3,4.23,0,ProRat2,Poke,Left,63,7,12,,0,ProRat2
2021-01-29 17:20:14,3,4.23,0,ProRat2,Poke,Left,64,7,12,,0,ProRat2
2021-01-29 17:20:16,3,4.23,0,ProRat2,Poke,Left,65,7,12,,0,ProRat2
2021-01-29 17:20:17,3,4.23,0,ProRat2,Poke,Left,66,7,12,,0,ProRat2
2021-01-29 17:20:22,3,4.23,0,ProRat2,Poke,Left,67,7,12,,0,ProRat2
2021-01-29 17:20:23,3,4.23,0,ProRat2,Poke,Left,68,7,12,,0,ProRat2
2021-01-29 17:20:32,3,4.23,0,ProRat2,Poke,Left,69,7,12,,0,ProRat2
2021-01-29 17:20:34,3,4.23,0,ProRat2,Poke,Left,70,7,12,,0,ProRat2
2021-01-29 17:21:48,3,4.23,0,ProRat2,Poke,Left,71,7,12,,0,ProRat2
2021-01-29 17:21:49,3,4.23,0,ProRat2,Poke,Left,72,7,12,,0,ProRat2
2021-01-29 17:21:52,3,4.23,0,ProRat2,Poke,Left,73,7,12,,0,ProRat2
2021-01-29 17:21:54,3,4.23,0,ProRat2,Poke,Left,74,7,12,,0,ProRat2
2021-01-29 17:21:56,3,4.23,0,ProRat2,Poke,Left,75,7,12,,0,ProRat2
2021-01-29 17:22:02,3,4.23,0,ProRat2,Pellet,Left,75,7,13,2.94,0,ProRat2
2021-01-29 17:22:34,3,4.23,0,ProRat2,Poke,Left,76,7,13,,0,ProRat2
2021-01-29 17:22:35,3,4.23,0,ProRat2,Poke,Left,77,7,13,,0,ProRat2
2021-01-29 17:22:38,3,4.23,0,ProRat2,Poke,Left,78,7,13,,0,ProRat2
2021-01-29 17:22:40,3,4.23,0,ProRat2,Poke,Left,79,7,13,,0,ProRat2
2021-01-29 17:22:43,3,4.23,0,ProRat2,Poke,Left,80,7,13,,0,ProRat2
2021-01-29 17:22:47,3,4.23,0,ProRat2,Poke,Left,81,7,13,,0,ProRat2
2021-01-29 17:22:53,3,4.23,0,ProRat2,Poke,Left,82,7,13,,0,ProRat2
2021-01-29 17:22:56,3,4.23,0,ProRat2,Poke,Left,83,7,13,,0,ProRat2
2021-01-29 17:24:59,3,4.23,0,ProRat2,Poke,Left,84,7,13,,0,ProRat2
2021-01-29 17:27:37,3,4.23,0,ProRat2,Poke,Left,85,7,13,,0,ProRat2
2021-01-29 17:27:38,3,4.23,0,ProRat2,Poke,Left,86,7,13,,0,ProRat2
2021-01-29 17:27:40,3,4.23,0,ProRat2,Poke,Left,87,7,13,,0,ProRat2
2021-01-29 17:27:45,3,4.23,0,ProRat2,Poke,Left,88,7,13,,0,ProRat2
2021-01-29 17:30:47,3,4.23,0,ProRat2,Poke,Left,88,8,13,,0,ProRat2
2021-01-29 17:30:50,3,4.23,0,ProRat2,Poke,Left,89,8,13,,0,ProRat2
2021-01-29 17:30:51,3,4.23,0,ProRat2,Poke,Left,90,8,13,,0,ProRat2
2021-01-29 17:31:02,3,4.23,0,ProRat2,Pellet,Left,90,8,14,7.25,0,ProRat2
2021-01-29 17:31:34,3,4.23,0,ProRat2,Poke,Left,91,8,14,,0,ProRat2
2021-01-29 17:31:35,3,4.23,0,ProRat2,Poke,Left,92,8,14,,0,ProRat2
2021-01-29 17:31:39,3,4.23,0,ProRat2,Poke,Left,93,8,14,,0,ProRat2
2021-01-29 17:31:43,3,4.23,0,ProRat2,Poke,Left,94,8,14,,0,ProRat2
2021-01-29 17:31:44,3,4.23,0,ProRat2,Poke,Left,95,8,14,,0,ProRat2
2021-01-29 17:31:50,3,4.23,0,ProRat2,Poke,Left,96,8,14,,0,ProRat2
2021-01-29 17:34:30,3,4.23,0,ProRat2,Poke,Left,97,8,14,,0,ProRat2
2021-01-29 17:34:31,3,4.23,0,ProRat2,Poke,Left,98,8,14,,0,ProRat2
2021-01-29 17:34:33,3,4.23,0,ProRat2,Poke,Left,99,8,14,,0,ProRat2
2021-01-29 17:34:45,3,4.23,0,ProRat2,Poke,Left,99,9,14,,0,ProRat2
2021-01-29 17:36:39,3,4.23,0,ProRat2,Poke,Left,99,10,14,,0,ProRat2
2021-01-29 17:36:40,3,4.23,0,ProRat2,Poke,Left,100,10,14,,0,ProRat2
2021-01-29 17:36:41,3,4.23,0,ProRat2,Poke,Left,101,10,14,,0,ProRat2
2021-01-29 17:36:43,3,4.23,0,ProRat2,Poke,Left,102,10,14,,0,ProRat2
2021-01-29 17:36:52,3,4.23,0,ProRat2,Poke,Left,103,10,14,,0,ProRat2
2021-01-29 17:36:55,3,4.23,0,ProRat2,Poke,Left,104,10,14,,0,ProRat2
2021-01-29 17:37:01,3,4.23,0,ProRat2,Poke,Left,105,10,14,,0,ProRat2
2021-01-29 17:37:03,3,4.23,0,ProRat2,Poke,Left,106,10,14,,0,ProRat2
2021-01-29 17:37:06,3,4.23,0,ProRat2,Poke,Left,107,10,14,,0,ProRat2
2021-01-29 17:37:08,3,4.23,0,ProRat2,Pellet,Left,107,10,15,0.06,0,ProRat2
2021-01-29 17:43:22,3,4.23,0,ProRat2,Poke,Left,107,11,15,,0,ProRat2
2021-01-29 17:44:04,3,4.23,0,ProRat2,Poke,Left,108,11,15,,0,ProRat2
2021-01-29 17:45:51,3,4.23,0,ProRat2,Poke,Left,108,12,15,,0,ProRat2
2021-01-29 17:45:56,3,4.23,0,ProRat2,Poke,Left,109,12,15,,0,ProRat2
2021-01-29 17:48:58,3,4.23,0,ProRat2,Poke,Left,109,13,15,,0,ProRat2
2021-01-29 17:49:07,3,4.23,0,ProRat2,Poke,Left,109,14,15,,0,ProRat2
2021-01-29 17:49:12,3,4.23,0,ProRat2,Poke,Left,110,14,15,,0,ProRat2
2021-01-29 17:49:14,3,4.23,0,ProRat2,Poke,Left,111,14,15,,0,ProRat2
2021-01-29 17:49:15,3,4.23,0,ProRat2,Poke,Left,112,14,15,,0,ProRat2
2021-01-29 17:49:17,3,4.23,0,ProRat2,Poke,Left,113,14,15,,0,ProRat2
2021-01-29 17:49:55,3,4.23,0,ProRat2,Poke,Left,113,15,15,,0,ProRat2
2021-01-29 17:51:21,3,4.23,0,ProRat2,Poke,Left,113,16,15,,0,ProRat2
2021-01-29 17:53:04,3,4.23,0,ProRat2,Poke,Left,114,16,15,,0,ProRat2
2021-01-29 17:53:07,3,4.23,0,ProRat2,Poke,Left,115,16,15,,0,ProRat2
2021-01-29 17:53:11,3,4.23,0,ProRat2,Poke,Left,116,16,15,,0,ProRat2
2021-01-29 17:53:13,3,4.23,0,ProRat2,Poke,Left,117,16,15,,0,ProRat2
2021-01-29 17:53:15,3,4.23,0,ProRat2,Poke,Left,118,16,15,,0,ProRat2
2021-01-29 17:54:13,3,4.23,0,ProRat2,Poke,Left,119,16,15,,0,ProRat2
2021-01-29 17:55:48,3,4.23,0,ProRat2,Poke,Left,120,16,15,,0,ProRat2
2021-01-29 17:55:51,3,4.23,0,ProRat2,Poke,Left,121,16,15,,0,ProRat2
2021-01-29 17:55:52,3,4.23,0,ProRat2,Poke,Left,122,16,15,,0,ProRat2
2021-01-29 17:55:55,3,4.23,0,ProRat2,Poke,Left,123,16,15,,0,ProRat2
2021-01-29 17:55:57,3,4.23,0,ProRat2,Poke,Left,124,16,15,,0,ProRat2
2021-01-29 17:55:58,3,4.23,0,ProRat2,Poke,Left,125,16,15,,0,ProRat2
2021-01-29 17:56:00,3,4.23,0,ProRat2,Poke,Left,126,16,15,,0,ProRat2
2021-01-29 17:56:02,3,4.23,0,ProRat2,Poke,Left,127,16,15,,0,ProRat2
2021-01-29 17:56:04,3,4.23,0,ProRat2,Pellet,Left,127,16,16,0.06,0,ProRat2
2021-01-29 17:56:39,3,4.23,0,ProRat2,Poke,Left,127,17,16,,0,ProRat2
2021-01-29 18:38:46,3,4.23,0,ProRat2,Poke,Left,128,17,16,,0,ProRat2
2021-01-29 18:39:02,3,4.23,0,ProRat2,Pellet,Left,128,17,17,13.96,0,ProRat2
2021-01-29 18:39:38,3,4.23,0,ProRat2,Poke,Left,129,17,17,,0,ProRat2
2021-01-29 18:39:40,3,4.23,0,ProRat2,Pellet,Left,129,17,18,0.43,0,ProRat2
2021-01-29 18:40:09,3,4.23,0,ProRat2,Poke,Left,130,17,18,,0,ProRat2
2021-01-29 19:02:24,3,4.23,0,ProRat2,Poke,Left,131,17,18,,0,ProRat2
2021-01-29 19:02:28,3,4.23,0,ProRat2,Pellet,Left,131,17,19,0.43,0,ProRat2
2021-01-29 19:03:34,3,4.23,0,ProRat2,Poke,Left,132,17,19,,0,ProRat2
2021-01-29 19:03:47,3,4.23,0,ProRat2,Poke,Left,133,17,19,,0,ProRat2
2021-01-29 19:03:57,3,4.23,0,ProRat2,Pellet,Left,133,17,20,7.0,0,ProRat2
2021-01-29 19:05:18,3,4.23,0,ProRat2,Poke,Left,134,17,20,,0,ProRat2
2021-01-29 19:05:20,3,4.23,0,ProRat2,Poke,Left,135,17,20,,0,ProRat2
2021-01-29 19:05:22,3,4.23,0,ProRat2,Poke,Left,136,17,20,,0,ProRat2
2021-01-29 19:05:23,3,4.23,0,ProRat2,Pellet,Left,136,17,21,0.12,0,ProRat2
2021-01-29 19:05:49,3,4.23,0,ProRat2,Poke,Left,137,17,21,,0,ProRat2
2021-01-29 19:05:54,3,4.23,0,ProRat2,Poke,Left,138,17,21,,0,ProRat2
2021-01-29 19:05:59,3,4.23,0,ProRat2,Poke,Left,139,17,21,,0,ProRat2
2021-01-29 19:06:00,3,4.23,0,ProRat2,Poke,Left,140,17,21,,0,ProRat2
2021-01-29 19:06:02,3,4.23,0,ProRat2,Pellet,Left,140,17,22,0.12,0,ProRat2
2021-01-29 19:06:36,3,4.23,0,ProRat2,Poke,Left,141,17,22,,0,ProRat2
2021-01-29 19:06:39,3,4.23,0,ProRat2,Poke,Left,142,17,22,,0,ProRat2
2021-01-29 19:06:40,3,4.23,0,ProRat2,Poke,Left,143,17,22,,0,ProRat2
2021-01-29 19:06:42,3,4.23,0,ProRat2,Poke,Left,144,17,22,,0,ProRat2
2021-01-29 19:06:46,3,4.23,0,ProRat2,Poke,Left,145,17,22,,0,ProRat2
2021-01-29 19:06:58,3,4.23,0,ProRat2,Pellet,Left,145,17,23,5.9,0,ProRat2
2021-01-29 19:07:34,3,4.23,0,ProRat2,Poke,Left,146,17,23,,0,ProRat2
2021-01-29 19:07:36,3,4.23,0,ProRat2,Poke,Left,147,17,23,,0,ProRat2
2021-01-29 19:07:40,3,4.23,0,ProRat2,Poke,Left,148,17,23,,0,ProRat2
2021-01-29 19:07:42,3,4.23,0,ProRat2,Poke,Left,149,17,23,,0,ProRat2
2021-01-29 19:07:51,3,4.23,0,ProRat2,Poke,Left,150,17,23,,0,ProRat2
2021-01-29 19:08:05,3,4.23,0,ProRat2,Poke,Left,151,17,23,,0,ProRat2
2021-01-29 19:08:14,3,4.23,0,ProRat2,Pellet,Left,151,17,24,5.46,0,ProRat2
2021-01-29 19:10:09,3,4.23,0,ProRat2,Poke,Left,152,17,24,,0,ProRat2
2021-01-29 19:10:13,3,4.23,0,ProRat2,Poke,Left,153,17,24,,0,ProRat2
2021-01-29 19:10:16,3,4.23,0,ProRat2,Poke,Left,154,17,24,,0,ProRat2
2021-01-29 19:10:18,3,4.23,0,ProRat2,Poke,Left,155,17,24,,0,ProRat2
2021-01-29 19:10:22,3,4.23,0,ProRat2,Poke,Left,156,17,24,,0,ProRat2
2021-01-29 19:10:23,3,4.23,0,ProRat2,Poke,Left,157,17,24,,0,ProRat2
2021-01-29 19:10:27,3,4.23,0,ProRat2,Poke,Left,158,17,24,,0,ProRat2
2021-01-29 19:10:29,3,4.23,0,ProRat2,Pellet,Left,158,17,25,0.06,0,ProRat2
2021-01-29 19:11:17,3,4.23,0,ProRat2,Poke,Left,159,17,25,,0,ProRat2
2021-01-29 19:11:49,3,4.23,0,ProRat2,Poke,Left,160,17,25,,0,ProRat2
2021-01-29 19:11:52,3,4.23,0,ProRat2,Poke,Left,161,17,25,,0,ProRat2
2021-01-29 19:11:53,3,4.23,0,ProRat2,Poke,Left,162,17,25,,0,ProRat2
2021-01-29 19:11:55,3,4.23,0,ProRat2,Poke,Left,163,17,25,,0,ProRat2
2021-01-29 19:11:56,3,4.23,0,ProRat2,Poke,Left,164,17,25,,0,ProRat2
2021-01-29 19:12:00,3,4.23,0,ProRat2,Poke,Left,165,17,25,,0,ProRat2
2021-01-29 19:12:02,3,4.23,0,ProRat2,Poke,Left,166,17,25,,0,ProRat2
2021-01-29 19:12:10,3,4.23,0,ProRat2,Poke,Left,167,17,25,,0,ProRat2
2021-01-29 19:12:12,3,4.23,0,ProRat2,Pellet,Left,167,17,26,0.43,0,ProRat2
2021-01-29 19:12:41,3,4.23,0,ProRat2,Poke,Left,167,18,26,,0,ProRat2
2021-01-29 19:12:43,3,4.23,0,ProRat2,Poke,Left,167,19,26,,0,ProRat2
2021-01-29 19:12:45,3,4.23,0,ProRat2,Poke,Left,168,19,26,,0,ProRat2
2021-01-29 19:12:46,3,4.23,0,ProRat2,Poke,Left,169,19,26,,0,ProRat2
2021-01-29 19:12:47,3,4.23,0,ProRat2,Poke,Left,170,19,26,,0,ProRat2
2021-01-29 19:12:50,3,4.23,0,ProRat2,Poke,Left,171,19,26,,0,ProRat2
2021-01-29 19:18:31,3,4.23,0,ProRat2,Poke,Left,172,19,26,,0,ProRat2
2021-01-29 19:18:33,3,4.23,0,ProRat2,Poke,Left,173,19,26,,0,ProRat2
2021-01-29 19:18:36,3,4.23,0,ProRat2,Poke,Left,174,19,26,,0,ProRat2
2021-01-29 19:18:38,3,4.23,0,ProRat2,Poke,Left,175,19,26,,0,ProRat2
2021-01-29 19:18:40,3,4.23,0,ProRat2,Poke,Left,176,19,26,,0,ProRat2
2021-01-29 19:18:42,3,4.23,0,ProRat2,Poke,Left,177,19,26,,0,ProRat2
2021-01-29 19:18:44,3,4.23,0,ProRat2,Pellet,Left,177,19,27,0.18,0,ProRat2
2021-01-29 19:19:11,3,4.23,0,ProRat2,Poke,Left,178,19,27,,0,ProRat2
2021-01-29 19:19:13,3,4.23,0,ProRat2,Poke,Left,179,19,27,,0,ProRat2
2021-01-29 19:19:14,3,4.23,0,ProRat2,Poke,Left,180,19,27,,0,ProRat2
2021-01-29 19:19:16,3,4.23,0,ProRat2,Poke,Left,181,19,27,,0,ProRat2
2021-01-29 19:19:18,3,4.23,0,ProRat2,Poke,Left,182,19,27,,0,ProRat2
2021-01-29 19:19:19,3,4.23,0,ProRat2,Poke,Left,183,19,27,,0,ProRat2
2021-01-29 19:19:23,3,4.23,0,ProRat2,Poke,Left,184,19,27,,0,ProRat2
2021-01-29 19:19:24,3,4.23,0,ProRat2,Poke,Left,185,19,27,,0,ProRat2
2021-01-29 19:19:26,3,4.23,0,ProRat2,Poke,Left,186,19,27,,0,ProRat2
2021-01-29 19:19:27,3,4.23,0,ProRat2,Poke,Left,187,19,27,,0,ProRat2
2021-01-29 19:19:30,3,4.23,0,ProRat2,Poke,Left,188,19,27,,0,ProRat2
2021-01-29 19:20:15,3,4.23,0,ProRat2,Poke,Left,188,20,27,,0,ProRat2
2021-01-29 19:20:51,3,4.23,0,ProRat2,Poke,Left,189,20,27,,0,ProRat2
2021-01-29 19:20:52,3,4.23,0,ProRat2,Pellet,Left,189,20,28,0.06,0,ProRat2
2021-01-29 19:22:19,3,4.23,0,ProRat2,Poke,Left,190,20,28,,0,ProRat2
2021-01-29 19:22:50,3,4.23,0,ProRat2,Poke,Left,191,20,28,,0,ProRat2
2021-01-29 19:22:52,3,4.23,0,ProRat2,Poke,Left,192,20,28,,0,ProRat2
2021-01-29 19:22:55,3,4.23,0,ProRat2,Poke,Left,193,20,28,,0,ProRat2
2021-01-29 19:22:56,3,4.23,0,ProRat2,Poke,Left,194,20,28,,0,ProRat2
2021-01-29 19:22:57,3,4.23,0,ProRat2,Poke,Left,195,20,28,,0,ProRat2
2021-01-29 19:23:00,3,4.23,0,ProRat2,Poke,Left,196,20,28,,0,ProRat2
2021-01-29 19:23:09,3,4.23,0,ProRat2,Poke,Left,197,20,28,,0,ProRat2
2021-01-29 19:23:14,3,4.23,0,ProRat2,Poke,Left,198,20,28,,0,ProRat2
2021-01-29 19:23:15,3,4.23,0,ProRat2,Poke,Left,199,20,28,,0,ProRat2
2021-01-29 19:23:17,3,4.23,0,ProRat2,Poke,Left,200,20,28,,0,ProRat2
2021-01-29 19:23:20,3,4.23,0,ProRat2,Poke,Left,201,20,28,,0,ProRat2
2021-01-29 19:23:22,3,4.23,0,ProRat2,Poke,Left,202,20,28,,0,ProRat2
2021-01-29 19:23:24,3,4.23,0,ProRat2,Pellet,Left,202,20,29,0.12,0,ProRat2
2021-01-29 19:47:49,3,4.23,0,ProRat2,Poke,Left,203,20,29,,0,ProRat2
2021-01-29 19:47:50,3,4.23,0,ProRat2,Poke,Left,204,20,29,,0,ProRat2
2021-01-29 19:47:53,3,4.23,0,ProRat2,Poke,Left,205,20,29,,0,ProRat2
2021-01-29 19:47:56,3,4.23,0,ProRat2,Poke,Left,206,20,29,,0,ProRat2
2021-01-29 19:47:58,3,4.23,0,ProRat2,Poke,Left,207,20,29,,0,ProRat2
2021-01-29 19:48:04,3,4.23,0,ProRat2,Poke,Left,208,20,29,,0,ProRat2
2021-01-29 19:48:11,3,4.23,0,ProRat2,Poke,Left,209,20,29,,0,ProRat2
2021-01-29 19:48:22,3,4.23,0,ProRat2,Poke,Left,210,20,29,,0,ProRat2
2021-01-29 19:48:23,3,4.23,0,ProRat2,Poke,Left,211,20,29,,0,ProRat2
2021-01-29 19:48:25,3,4.23,0,ProRat2,Poke,Left,212,20,29,,0,ProRat2
2021-01-29 19:48:27,3,4.23,0,ProRat2,Poke,Left,213,20,29,,0,ProRat2
2021-01-29 19:48:28,3,4.23,0,ProRat2,Poke,Left,214,20,29,,0,ProRat2
2021-01-29 19:48:29,3,4.23,0,ProRat2,Poke,Left,215,20,29,,0,ProRat2
2021-01-29 19:54:30,3,4.23,0,ProRat2,Poke,Left,215,21,29,,0,ProRat2
2021-01-29 19:55:27,3,4.23,0,ProRat2,Poke,Left,216,21,29,,0,ProRat2
2021-01-29 20:07:33,3,4.23,0,ProRat2,Poke,Left,216,22,29,,0,ProRat2
2021-01-29 20:08:24,3,4.23,0,ProRat2,Poke,Left,217,22,29,,0,ProRat2
2021-01-29 20:08:26,3,4.23,0,ProRat2,Pellet,Left,217,22,30,0.37,0,ProRat2
2021-01-29 20:10:30,3,4.23,0,ProRat2,Poke,Left,218,22,30,,0,ProRat2
2021-01-29 20:10:37,3,4.23,0,ProRat2,Poke,Left,219,22,30,,0,ProRat2
2021-01-29 20:10:39,3,4.23,0,ProRat2,Poke,Left,220,22,30,,0,ProRat2
2021-01-29 20:10:40,3,4.23,0,ProRat2,Poke,Left,221,22,30,,0,ProRat2
2021-01-29 20:10:43,3,4.23,0,ProRat2,Poke,Left,222,22,30,,0,ProRat2
2021-01-29 20:10:47,3,4.23,0,ProRat2,Poke,Left,223,22,30,,0,ProRat2
2021-01-29 20:11:03,3,4.23,0,ProRat2,Poke,Left,223,23,30,,0,ProRat2
2021-01-29 20:11:43,3,4.23,0,ProRat2,Poke,Left,224,23,30,,0,ProRat2
2021-01-29 20:16:39,3,4.23,0,ProRat2,Poke,Left,225,23,30,,0,ProRat2
