MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2021-01-29 17:01:59,7,4.19,0,ProRat2,Poke,Left,19,4,7,,0,ProRat2
2021-01-29 17:05:35,7,4.19,0,ProRat2,Poke,Left,20,4,7,,0,ProRat2
2021-01-29 17:16:11,7,4.19,0,ProRat2,Poke,Left,21,4,7,,0,ProRat2
2021-01-29 17:16:14,7,4.19,0,ProRat2,Poke,Left,22,4,7,,0,ProRat2
2021-01-29 17:21:12,7,4.19,0,ProRat2,Poke,Left,23,4,7,,0,ProRat2
2021-01-29 17:21:13,7,4.19,0,ProRat2,Poke,Left,24,4,7,,0,ProRat2
2021-01-29 17:21:15,7,4.19,0,ProRat2,Pellet,Left,24,4,8,0.49,0,ProRat2
2021-01-29 17:23:35,7,4.19,0,ProRat2,Poke,Left,25,4,8,,0,ProRat2
2021-01-29 17:23:37,7,4.19,0,ProRat2,Poke,Left,26,4,8,,0,ProRat2
2021-01-29 17:23:39,7,4.19,0,ProRat2,Poke,Left,27,4,8,,0,ProRat2
2021-01-29 17:23:44,7,4.19,0,ProRat2,Poke,Left,28,4,8,,0,ProRat2
2021-01-29 17:23:48,7,4.19,0,ProRat2,Poke,Left,29,4,8,,0,ProRat2
2021-01-29 17:23:50,7,4.19,0,ProRat2,Poke,Left,30,4,8,,0,ProRat2
2021-01-29 17:23:52,7,4.19,0,ProRat2,Poke,Left,31,4,8,,0,ProRat2
2021-01-29 17:23:54,7,4.19,0,ProRat2,Pellet,Left,31,4,9,0.43,0,ProRat2
2021-01-29 17:26:39,7,4.19,0,ProRat2,Poke,Left,32,4,9,,0,ProRat2
2021-01-29 17:34:13,7,4.19,0,ProRat2,Poke,Left,33,4,9,,0,ProRat2
2021-01-29 17:34:14,7,4.19,0,ProRat2,Poke,Left,34,4,9,,0,ProRat2
2021-01-29 17:34:16,7,4.19,0,ProRat2,Poke,Left,35,4,9,,0,ProRat2
2021-01-29 17:40:52,7,4.19,0,ProRat2,Poke,Left,36,4,9,,0,ProRat2
2021-01-29 17:40:54,7,4.19,0,ProRat2,Poke,Left,37,4,9,,0,ProRat2
2021-01-29 17:40:57,7,4.19,0,ProRat2,Poke,Left,38,4,9,,0,ProRat2
2021-01-29 17:40:58,7,4.19,0,ProRat2,Poke,Left,39,4,9,,0,ProRat2
2021-01-29 17:41:02,7,4.19,0,ProRat2,Poke,Left,40,4,9,,0,ProRat2
2021-01-29 17:41:05,7,4.19,0,ProRat2,Pellet,Left,40,4,10,0.55,0,ProRat2
2021-01-29 17:42:05,7,4.19,0,ProRat2,Poke,Left,40,5,10,,0,ProRat2
2021-01-29 17:42:13,7,4.19,0,ProRat2,Poke,Left,40,6,10,,0,ProRat2
2021-01-29 17:42:16,7,4.19,0,ProRat2,Poke,Left,40,7,10,,0,ProRat2
2021-01-29 17:42:21,7,4.19,0,ProRat2,Poke,Left,41,7,10,,0,ProRat2
2021-01-29 17:42:23,7,4.19,0,ProRat2,Poke,Left,42,7,10,,0,ProRat2
2021-01-29 17:42:24,7,4.19,0,ProRat2,Poke,Left,43,7,10,,0,ProRat2
2021-01-29 17:42:26,7,4.19,0,ProRat2,Poke,Left,44,7,10,,0,ProRat2
2021-01-29 17:42:28,7,4.19,0,ProRat2,Poke,Left,45,7,10,,0,ProRat2
2021-01-29 17:44:53,7,4.19,0,ProRat2,Poke,Left,45,8,10,,0,ProRat2
2021-01-29 17:46:58,7,4.19,0,ProRat2,Poke,Left,46,8,10,,0,ProRat2
2021-01-29 17:47:00,7,4.19,0,ProRat2,Poke,Left,47,8,10,,0,ProRat2
2021-01-29 17:47:01,7,4.19,0,ProRat2,Poke,Left,48,8,10,,0,ProRat2
2021-01-29 17:47:03,7,4.19,0,ProRat2,Poke,Left,49,8,10,,0,ProRat2
2021-01-29 17:47:04,7,4.19,0,ProRat2,Poke,Left,50,8,10,,0,ProRat2
2021-01-29 17:47:07,7,4.19,0,ProRat2,Pellet,Left,50,8,11,0.67,0,ProRat2
2021-01-29 17:47:55,7,4.19,0,ProRat2,Poke,Left,51,8,11,,0,ProRat2
2021-01-29 17:48:01,7,4.19,0,ProRat2,Poke,Left,52,8,11,,0,ProRat2
2021-01-29 17:48:04,7,4.19,0,ProRat2,Poke,Left,53,8,11,,0,ProRat2
2021-01-29 17:48:05,7,4.19,0,ProRat2,Poke,Left,54,8,11,,0,ProRat2
2021-01-29 17:48:08,7,4.19,0,ProRat2,Poke,Left,55,8,11,,0,ProRat2
2021-01-29 19:05:45,7,4.19,0,ProRat2,Poke,Left,56,8,11,,0,ProRat2
2021-01-29 19:05:47,7,4.19,0,ProRat2,Pellet,Left,56,8,12,0.55,0,ProRat2
2021-01-29 19:06:13,7,4.19,0,ProRat2,Poke,Left,57,8,12,,0,ProRat2
2021-01-29 19:06:15,7,4.19,0,ProRat2,Pellet,Left,57,8,13,0.55,0,ProRat2
2021-01-29 19:06:40,7,4.19,0,ProRat2,Poke,Left,58,8,13,,0,ProRat2
2021-01-29 19:06:41,7,4.19,0,ProRat2,Poke,Left,59,8,13,,0,ProRat2
2021-01-29 19:06:44,7,4.19,0,ProRat2,Pellet,Left,59,8,14,1.29,0,ProRat2
2021-01-29 19:07:13,7,4.19,0,ProRat2,Poke,Left,60,8,14,,0,ProRat2
2021-01-29 19:07:15,7,4.19,0,ProRat2,Poke,Left,61,8,14,,0,ProRat2
2021-01-29 19:07:17,7,4.19,0,ProRat2,Pellet,Left,61,8,15,0.31,0,ProRat2
2021-01-29 19:45:29,7,4.19,0,ProRat2,Poke,Left,62,8,15,,0,ProRat2
2021-01-29 19:45:32,7,4.19,0,ProRat2,Pellet,Left,62,8,16,1.1,0,ProRat2
2021-01-29 19:45:46,7,4.19,0,ProRat2,Poke,Left,63,8,16,,0,ProRat2
2021-01-29 19:45:49,7,4.19,0,ProRat2,Pellet,Left,63,8,17,1.65,0,ProRat2
2021-01-29 19:46:34,7,4.19,0,ProRat2,Poke,Left,64,8,17,,0,ProRat2
2021-01-29 19:46:36,7,4.19,0,ProRat2,Poke,Left,65,8,17,,0,ProRat2
2021-01-29 19:46:38,7,4.19,0,ProRat2,Pellet,Left,65,8,18,0.67,0,ProRat2
2021-01-29 19:47:15,7,4.19,0,ProRat2,Poke,Left,66,8,18,,0,ProRat2
2021-01-29 19:47:23,7,4.19,0,ProRat2,Poke,Left,67,8,18,,0,ProRat2
2021-01-29 19:47:25,7,4.19,0,ProRat2,Pellet,Left,67,8,19,0.31,0,ProRat2
2021-01-29 19:55:39,7,4.19,0,ProRat2,Poke,Left,68,8,19,,0,ProRat2
2021-01-29 19:55:42,7,4.19,0,ProRat2,Poke,Left,69,8,19,,0,ProRat2
2021-01-29 19:55:49,7,4.19,0,ProRat2,Poke,Left,70,8,19,,0,ProRat2
2021-01-29 19:55:51,7,4.19,0,ProRat2,Pellet,Left,70,8,20,0.37,0,ProRat2
2021-01-29 19:57:18,7,4.19,0,ProRat2,Poke,Left,71,8,20,,0,ProRat2
2021-01-29 20:00:59,7,4.19,0,ProRat2,Poke,Left,72,8,20,,0,ProRat2
2021-01-29 20:01:00,7,4.19,0,ProRat2,Poke,Left,73,8,20,,0,ProRat2
2021-01-29 20:01:02,7,4.19,0,ProRat2,Poke,Left,74,8,20,,0,ProRat2
2021-01-29 20:01:04,7,4.19,0,ProRat2,Pellet,Left,74,8,21,0.18,0,ProRat2
2021-01-29 20:02:24,7,4.19,0,ProRat2,Poke,Left,75,8,21,,0,ProRat2
2021-01-29 20:17:10,7,4.19,0,ProRat2,Poke,Left,76,8,21,,0,ProRat2
2021-01-29 20:17:12,7,4.19,0,ProRat2,Poke,Left,77,8,21,,0,ProRat2
2021-01-29 20:17:13,7,4.19,0,ProRat2,Poke,Left,78,8,21,,0,ProRat2
2021-01-29 20:17:16,7,4.19,0,ProRat2,Poke,Left,79,8,21,,0,ProRat2
2021-01-29 20:17:18,7,4.19,0,ProRat2,Pellet,Left,79,8,22,0.49,0,ProRat2
2021-01-29 20:18:07,7,4.19,0,ProRat2,Poke,Left,79,9,22,,0,ProRat2
2021-01-29 20:49:31,7,4.19,0,ProRat2,Poke,Left,80,9,22,,0,ProRat2
2021-01-29 20:49:33,7,4.19,0,ProRat2,Pellet,Left,80,9,23,0.49,0,ProRat2
2021-01-29 20:50:27,7,4.19,0,ProRat2,Poke,Left,81,9,23,,0,ProRat2
2021-01-29 20:50:29,7,4.19,0,ProRat2,Pellet,Left,81,9,24,0.37,0,ProRat2
2021-01-29 20:51:00,7,4.19,0,ProRat2,Poke,Left,82,9,24,,0,ProRat2
2021-01-29 20:51:03,7,4.19,0,ProRat2,Poke,Left,83,9,24,,0,ProRat2
2021-01-29 20:51:05,7,4.19,0,ProRat2,Pellet,Left,83,9,25,0.49,0,ProRat2
2021-01-29 20:51:39,7,4.19,0,ProRat2,Poke,Left,84,9,25,,0,ProRat2
2021-01-29 20:51:42,7,4.19,0,ProRat2,Poke,Left,85,9,25,,0,ProRat2
2021-01-29 20:51:44,7,4.19,0,ProRat2,Pellet,Left,85,9,26,0.8,0,ProRat2
2021-01-29 21:13:17,7,4.19,0,ProRat2,Poke,Left,86,9,26,,0,ProRat2
2021-01-29 21:13:18,7,4.19,0,ProRat2,Poke,Left,87,9,26,,0,ProRat2
2021-01-29 21:13:20,7,4.19,0,ProRat2,Poke,Left,88,9,26,,0,ProRat2
2021-01-29 21:13:22,7,4.19,0,ProRat2,Pellet,Left,88,9,27,0.61,0,ProRat2
2021-01-29 21:15:32,7,4.19,0,ProRat2,Poke,Left,89,9,27,,0,ProRat2
2021-01-29 21:15:35,7,4.19,0,ProRat2,Poke,Left,90,9,27,,0,ProRat2
2021-01-29 21:15:37,7,4.19,0,ProRat2,Poke,Left,91,9,27,,0,ProRat2
2021-01-29 21:15:38,7,4.19,0,ProRat2,Poke,Left,92,9,27,,0,ProRat2
2021-01-29 21:15:40,7,4.19,0,ProRat2,Pellet,Left,92,9,28,0.25,0,ProRat2
2021-01-29 21:23:28,7,4.19,0,ProRat2,Poke,Left,93,9,28,,0,ProRat2
2021-01-29 21:23:29,7,4.19,0,ProRat2,Poke,Left,94,9,28,,0,ProRat2
2021-01-29 21:23:30,7,4.19,0,ProRat2,Poke,Left,95,9,28,,0,ProRat2
2021-01-29 21:23:32,7,4.19,0,ProRat2,Poke,Left,96,9,28,,0,ProRat2
2021-01-29 21:23:36,7,4.19,0,ProRat2,Poke,Left,97,9,28,,0,ProRat2
2021-01-29 21:23:38,7,4.19,0,ProRat2,Pellet,Left,97,9,29,0.55,0,ProRat2
2021-01-29 21:31:53,7,4.19,0,ProRat2,Poke,Left,98,9,29,,0,ProRat2
2021-01-29 21:31:55,7,4.19,0,ProRat2,Poke,Left,99,9,29,,0,ProRat2
2021-01-29 21:31:57,7,4.19,0,ProRat2,Poke,Left,100,9,29,,0,ProRat2
2021-01-29 21:32:00,7,4.19,0,ProRat2,Poke,Left,101,9,29,,0,ProRat2
2021-01-29 21:37:58,7,4.19,0,ProRat2,Poke,Left,102,9,29,,0,ProRat2
2021-01-29 21:38:01,7,4.19,0,ProRat2,Poke,Left,103,9,29,,0,ProRat2
2021-01-29 21:38:04,7,4.19,0,ProRat2,Pellet,Left,103,9,30,1.1,0,ProRat2
2021-01-29 21:39:23,7,4.19,0,ProRat2,Poke,Left,104,9,30,,0,ProRat2
2021-01-29 21:39:26,7,4.19,0,ProRat2,Poke,Left,105,9,30,,0,ProRat2
2021-01-29 21:39:28,7,4.19,0,ProRat2,Poke,Left,106,9,30,,0,ProRat2
2021-01-29 21:39:29,7,4.19,0,ProRat2,Poke,Left,107,9,30,,0,ProRat2
2021-01-29 21:39:32,7,4.19,0,ProRat2,Poke,Left,108,9,30,,0,ProRat2
2021-01-29 21:39:33,7,4.19,0,ProRat2,Poke,Left,109,9,30,,0,ProRat2
2021-01-29 21:39:35,7,4.19,0,ProRat2,Poke,Left,110,9,30,,0,ProRat2
2021-01-29 21:39:37,7,4.19,0,ProRat2,Pellet,Left,110,9,31,0.31,0,ProRat2
2021-01-29 22:08:48,7,4.19,0,ProRat2,Poke,Left,111,9,31,,0,ProRat2
2021-01-29 22:08:50,7,4.19,0,ProRat2,Poke,Left,112,9,31,,0,ProRat2
2021-01-29 22:08:53,7,4.19,0,ProRat2,Poke,Left,113,9,31,,0,ProRat2
2021-01-29 22:08:55,7,4.19,0,ProRat2,Poke,Left,114,9,31,,0,ProRat2
2021-01-29 22:08:56,7,4.19,0,ProRat2,Poke,Left,115,9,31,,0,ProRat2
2021-01-29 22:08:59,7,4.19,0,ProRat2,Poke,Left,116,9,31,,0,ProRat2
2021-01-29 22:09:01,7,4.19,0,ProRat2,Poke,Left,117,9,31,,0,ProRat2
2021-01-29 22:16:24,7,4.19,0,ProRat2,Poke,Left,117,10,31,,0,ProRat2
2021-01-29 22:16:27,7,4.19,0,ProRat2,Poke,Left,118,10,31,,0,ProRat2
2021-01-29 22:16:28,7,4.19,0,ProRat2,Poke,Left,119,10,31,,0,ProRat2
2021-01-29 22:16:30,7,4.19,0,ProRat2,Pellet,Left,119,10,32,0.43,0,ProRat2
2021-01-29 22:21:58,7,4.19,0,ProRat2,Poke,Left,120,10,32,,0,ProRat2
2021-01-29 22:22:02,7,4.19,0,ProRat2,Poke,Left,121,10,32,,0,ProRat2
2021-01-29 22:22:05,7,4.19,0,ProRat2,Poke,Left,122,10,32,,0,ProRat2
2021-01-29 22:22:07,7,4.19,0,ProRat2,Poke,Left,123,10,32,,0,ProRat2
2021-01-29 22:22:09,7,4.19,0,ProRat2,Poke,Left,124,10,32,,0,ProRat2
2021-01-29 22:22:13,7,4.19,0,ProRat2,Poke,Left,125,10,32,,0,ProRat2
2021-01-29 22:22:14,7,4.19,0,ProRat2,Poke,Left,126,10,32,,0,ProRat2
2021-01-29 22:23:10,7,4.19,0,ProRat2,Poke,Left,126,11,32,,0,ProRat2
2021-01-29 23:00:04,7,4.19,0,ProRat2,Poke,Left,127,11,32,,0,ProRat2
2021-01-29 23:00:06,7,4.19,0,ProRat2,Pellet,Left,127,11,33,0.8,0,ProRat2
2021-01-29 23:00:32,7,4.19,0,ProRat2,Poke,Left,128,11,33,,0,ProRat2
2021-01-29 23:00:34,7,4.19,0,ProRat2,Pellet,Left,128,11,34,0.73,0,ProRat2
2021-01-29 23:01:09,7,4.19,0,ProRat2,Poke,Left,129,11,34,,0,ProRat2
2021-01-29 23:01:11,7,4.19,0,ProRat2,Poke,Left,130,11,34,,0,ProRat2
2021-01-29 23:01:13,7,4.19,0,ProRat2,Pellet,Left,130,11,35,0.61,0,ProRat2
2021-01-29 23:06:00,7,4.19,0,ProRat2,Poke,Left,131,11,35,,0,ProRat2
2021-01-29 23:06:03,7,4.19,0,ProRat2,Poke,Left,132,11,35,,0,ProRat2
2021-01-29 23:06:05,7,4.19,0,ProRat2,Pellet,Left,132,11,36,0.43,0,ProRat2
2021-01-29 23:32:24,7,4.19,0,ProRat2,Poke,Left,133,11,36,,0,ProRat2
2021-01-29 23:32:25,7,4.19,0,ProRat2,Poke,Left,134,11,36,,0,ProRat2
2021-01-29 23:32:28,7,4.19,0,ProRat2,Poke,Left,135,11,36,,0,ProRat2
2021-01-29 23:32:30,7,4.19,0,ProRat2,Pellet,Left,135,11,37,0.49,0,ProRat2
2021-01-29 23:34:31,7,4.19,0,ProRat2,Poke,Left,136,11,37,,0,ProRat2
2021-01-29 23:34:33,7,4.19,0,ProRat2,Poke,Left,137,11,37,,0,ProRat2
2021-01-29 23:34:35,7,4.19,0,ProRat2,Poke,Left,138,11,37,,0,ProRat2
2021-01-29 23:34:36,7,4.19,0,ProRat2,Poke,Left,139,11,37,,0,ProRat2
2021-01-29 23:34:38,7,4.19,0,ProRat2,Pellet,Left,139,11,38,0.55,0,ProRat2
2021-01-29 23:49:18,7,4.19,0,ProRat2,Poke,Left,140,11,38,,0,ProRat2
2021-01-29 23:49:21,7,4.19,0,ProRat2,Poke,Left,141,11,38,,0,ProRat2
2021-01-29 23:49:28,7,4.19,0,ProRat2,Poke,Left,142,11,38,,0,ProRat2
2021-01-29 23:49:29,7,4.19,0,ProRat2,Poke,Left,143,11,38,,0,ProRat2
2021-01-29 23:49:31,7,4.19,0,ProRat2,Poke,Left,144,11,38,,0,ProRat2
2021-01-29 23:49:33,7,4.19,0,ProRat2,Pellet,Left,144,11,39,0.43,0,ProRat2
2021-01-29 23:51:43,7,4.19,0,ProRat2,Poke,Left,145,11,39,,0,ProRat2
2021-01-29 23:52:44,7,4.19,0,ProRat2,Poke,Left,145,12,39,,0,ProRat2
2021-01-29 23:54:06,7,4.19,0,ProRat2,Poke,Left,146,12,39,,0,ProRat2
2021-01-29 23:54:07,7,4.19,0,ProRat2,Poke,Left,147,12,39,,0,ProRat2
2021-01-29 23:54:11,7,4.19,0,ProRat2,Poke,Left,148,12,39,,0,ProRat2
2021-01-29 23:54:19,7,4.19,0,ProRat2,Poke,Left,148,13,39,,0,ProRat2
2021-01-29 23:54:25,7,4.19,0,ProRat2,Poke,Left,149,13,39,,0,ProRat2
2021-01-29 23:54:27,7,4.19,0,ProRat2,Poke,Left,150,13,39,,0,ProRat2
2021-01-29 23:54:28,7,4.19,0,ProRat2,Pellet,Left,150,13,40,0.31,0,ProRat2
2021-01-30 00:01:14,7,4.19,0,ProRat2,Poke,Left,151,13,40,,0,ProRat2
2021-01-30 00:03:56,7,4.19,0,ProRat2,Poke,Left,152,13,40,,0,ProRat2
2021-01-30 00:05:02,7,4.19,0,ProRat2,Poke,Left,153,13,40,,0,ProRat2
2021-01-30 00:05:05,7,4.19,0,ProRat2,Poke,Left,154,13,40,,0,ProRat2
2021-01-30 00:05:06,7,4.19,0,ProRat2,Poke,Left,155,13,40,,0,ProRat2
2021-01-30 00:05:08,7,4.19,0,ProRat2,Poke,Left,156,13,40,,0,ProRat2
2021-01-30 00:05:09,7,4.19,0,ProRat2,Poke,Left,157,13,40,,0,ProRat2
2021-01-30 00:05:11,7,4.19,0,ProRat2,Pellet,Left,157,13,41,0.37,0,ProRat2
2021-01-30 00:11:44,7,4.19,0,ProRat2,Poke,Left,158,13,41,,0,ProRat2
2021-01-30 00:11:47,7,4.19,0,ProRat2,Poke,Left,159,13,41,,0,ProRat2
2021-01-30 00:11:49,7,4.19,0,ProRat2,Poke,Left,160,13,41,,0,ProRat2
2021-01-30 00:11:54,7,4.19,0,ProRat2,Poke,Left,161,13,41,,0,ProRat2
2021-01-30 00:11:56,7,4.19,0,ProRat2,Poke,Left,162,13,41,,0,ProRat2
2021-01-30 00:12:00,7,4.19,0,ProRat2,Poke,Left,163,13,41,,0,ProRat2
2021-01-30 00:12:01,7,4.19,0,ProRat2,Poke,Left,164,13,41,,0,ProRat2
2021-01-30 00:12:05,7,4.19,0,ProRat2,Poke,Left,165,13,41,,0,ProRat2
2021-01-30 00:12:07,7,4.19,0,ProRat2,Poke,Left,166,13,41,,0,ProRat2
2021-01-30 00:12:09,7,4.19,0,ProRat2,Pellet,Left,166,13,42,0.55,0,ProRat2
2021-01-30 00:17:12,7,4.19,0,ProRat2,Poke,Left,167,13,42,,0,ProRat2
2021-01-30 00:17:14,7,4.19,0,ProRat2,Poke,Left,168,13,42,,0,ProRat2
2021-01-30 00:17:16,7,4.19,0,ProRat2,Poke,Left,169,13,42,,0,ProRat2
2021-01-30 00:17:18,7,4.19,0,ProRat2,Poke,Left,170,13,42,,0,ProRat2
2021-01-30 00:17:22,7,4.19,0,ProRat2,Poke,Left,171,13,42,,0,ProRat2
2021-01-30 00:31:25,7,4.19,0,ProRat2,Poke,Left,172,13,42,,0,ProRat2
2021-01-30 00:31:26,7,4.19,0,ProRat2,Poke,Left,173,13,42,,0,ProRat2
2021-01-30 00:31:30,7,4.19,0,ProRat2,Poke,Left,174,13,42,,0,ProRat2
2021-01-30 00:31:55,7,4.19,0,ProRat2,Poke,Left,174,14,42,,0,ProRat2
2021-01-30 00:42:10,7,4.19,0,ProRat2,Poke,Left,175,14,42,,0,ProRat2
2021-01-30 00:42:12,7,4.19,0,ProRat2,Poke,Left,176,14,42,,0,ProRat2
2021-01-30 00:42:14,7,4.19,0,ProRat2,Pellet,Left,176,14,43,0.55,0,ProRat2
2021-01-30 00:43:11,7,4.19,0,ProRat2,Poke,Left,177,14,43,,0,ProRat2
2021-01-30 00:43:12,7,4.19,0,ProRat2,Poke,Left,178,14,43,,0,ProRat2
2021-01-30 00:43:15,7,4.19,0,ProRat2,Poke,Left,179,14,43,,0,ProRat2
2021-01-30 00:43:18,7,4.19,0,ProRat2,Poke,Left,180,14,43,,0,ProRat2
2021-01-30 00:43:22,7,4.19,0,ProRat2,Poke,Left,181,14,43,,0,ProRat2
2021-01-30 00:43:27,7,4.19,0,ProRat2,Poke,Left,182,14,43,,0,ProRat2
2021-01-30 00:52:37,7,4.19,0,ProRat2,Poke,Left,182,15,43,,0,ProRat2
2021-01-30 00:53:36,7,4.19,0,ProRat2,Poke,Left,183,15,43,,0,ProRat2
2021-01-30 00:53:37,7,4.19,0,ProRat2,Poke,Left,184,15,43,,0,ProRat2
2021-01-30 00:53:39,7,4.19,0,ProRat2,Poke,Left,185,15,43,,0,ProRat2
2021-01-30 01:01:19,7,4.19,0,ProRat2,Poke,Left,186,15,43,,0,ProRat2
2021-01-30 01:01:22,7,4.19,0,ProRat2,Poke,Left,187,15,43,,0,ProRat2
2021-01-30 01:01:24,7,4.19,0,ProRat2,Poke,Left,188,15,43,,0,ProRat2
2021-01-30 01:01:26,7,4.19,0,ProRat2,Pellet,Left,188,15,44,0.37,0,ProRat2
2021-01-30 01:04:36,7,4.19,0,ProRat2,Poke,Left,189,15,44,,0,ProRat2
2021-01-30 01:04:37,7,4.19,0,ProRat2,Poke,Left,190,15,44,,0,ProRat2
2021-01-30 01:10:38,7,4.19,0,ProRat2,Poke,Left,191,15,44,,0,ProRat2
2021-01-30 01:10:40,7,4.19,0,ProRat2,Poke,Left,192,15,44,,0,ProRat2
2021-01-30 01:10:48,7,4.19,0,ProRat2,Poke,Left,192,16,44,,0,ProRat2
2021-01-30 01:26:30,7,4.19,0,ProRat2,Poke,Left,193,16,44,,0,ProRat2
2021-01-30 01:26:32,7,4.19,0,ProRat2,Poke,Left,194,16,44,,0,ProRat2
2021-01-30 01:26:34,7,4.19,0,ProRat2,Poke,Left,195,16,44,,0,ProRat2
2021-01-30 01:26:36,7,4.19,0,ProRat2,Poke,Left,196,16,44,,0,ProRat2
2021-01-30 01:26:39,7,4.19,0,ProRat2,Poke,Left,197,16,44,,0,ProRat2
2021-01-30 01:39:36,7,4.19,0,ProRat2,Poke,Left,198,16,44,,0,ProRat2
2021-01-30 03:02:17,7,4.19,0,ProRat2,Poke,Left,199,16,44,,0,ProRat2
2021-01-30 03:02:19,7,4.19,0,ProRat2,Pellet,Left,199,16,45,0.8,0,ProRat2
2021-01-30 03:08:19,7,4.19,0,ProRat2,Poke,Left,200,16,45,,0,ProRat2
2021-01-30 03:08:21,7,4.19,0,ProRat2,Pellet,Left,200,16,46,0.25,0,ProRat2
2021-01-30 03:10:21,7,4.19,0,ProRat2,Poke,Left,201,16,46,,0,ProRat2
2021-01-30 03:10:23,7,4.19,0,ProRat2,Poke,Left,201,17,46,,0,ProRat2
2021-01-30 03:10:29,7,4.19,0,ProRat2,Poke,Left,202,17,46,,0,ProRat2
2021-01-30 03:10:31,7,4.19,0,ProRat2,Pellet,Left,202,17,47,0.25,0,ProRat2
2021-01-30 03:19:26,7,4.19,0,ProRat2,Poke,Left,203,17,47,,0,ProRat2
2021-01-30 03:19:29,7,4.19,0,ProRat2,Poke,Left,204,17,47,,0,ProRat2
2021-01-30 03:19:31,7,4.19,0,ProRat2,Pellet,Left,204,17,48,0.37,0,ProRat2
2021-01-30 03:23:07,7,4.19,0,ProRat2,Poke,Left,205,17,48,,0,ProRat2
2021-01-30 03:23:11,7,4.19,0,ProRat2,Poke,Left,206,17,48,,0,ProRat2
2021-01-30 03:23:12,7,4.19,0,ProRat2,Poke,Left,207,17,48,,0,ProRat2
2021-01-30 03:23:14,7,4.19,0,ProRat2,Pellet,Left,207,17,49,0.31,0,ProRat2
2021-01-30 03:33:02,7,4.19,0,ProRat2,Poke,Left,208,17,49,,0,ProRat2
2021-01-30 03:33:06,7,4.19,0,ProRat2,Poke,Left,209,17,49,,0,ProRat2
2021-01-30 03:33:11,7,4.19,0,ProRat2,Poke,Left,210,17,49,,0,ProRat2
2021-01-30 03:33:17,7,4.19,0,ProRat2,Poke,Left,211,17,49,,0,ProRat2
