MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,Concat_#,Mode
2021-01-29 16:50:04,2,4.2,0,ProRat2,Pellet,Left,31,10,9,0.43,0,ProRat2
2021-01-29 16:50:27,2,4.2,0,ProRat2,Poke,Left,32,10,9,,0,ProRat2
2021-01-29 16:51:55,2,4.2,0,ProRat2,Poke,Left,33,10,9,,0,ProRat2
2021-01-29 16:51:58,2,4.2,0,ProRat2,Poke,Left,34,10,9,,0,ProRat2
2021-01-29 16:52:02,2,4.2,0,ProRat2,Poke,Left,34,11,9,,0,ProRat2
2021-01-29 16:52:13,2,4.2,0,ProRat2,Poke,Left,35,11,9,,0,ProRat2
2021-01-29 17:00:16,2,4.2,0,ProRat2,Poke,Left,36,11,9,,0,ProRat2
2021-01-29 17:07:01,2,4.2,0,ProRat2,Poke,Left,37,11,9,,0,ProRat2
2021-01-29 17:07:04,2,4.2,0,ProRat2,Poke,Left,38,11,9,,0,ProRat2
2021-01-29 17:07:08,2,4.2,0,ProRat2,Poke,Left,39,11,9,,0,ProRat2
2021-01-29 17:07:09,2,4.2,0,ProRat2,Poke,Left,40,11,9,,0,ProRat2
2021-01-29 17:07:41,2,4.2,0,ProRat2,Pellet,Left,40,11,10,25.96,0,ProRat2
2021-01-29 17:08:48,2,4.2,0,ProRat2,Poke,Left,41,11,10,,0,ProRat2
2021-01-29 17:08:49,2,4.2,0,ProRat2,Poke,Left,42,11,10,,0,ProRat2
2021-01-29 17:08:52,2,4.2,0,ProRat2,Poke,Left,43,11,10,,0,ProRat2
2021-01-29 17:08:56,2,4.2,0,ProRat2,Poke,Left,43,12,10,,0,ProRat2
2021-01-29 17:10:55,2,4.2,0,ProRat2,Poke,Left,44,12,10,,0,ProRat2
2021-01-29 17:11:44,2,4.2,0,ProRat2,Poke,Left,44,13,10,,0,ProRat2
2021-01-29 17:56:41,2,4.2,0,ProRat2,Poke,Left,44,14,10,,0,ProRat2
2021-01-29 17:57:56,2,4.2,0,ProRat2,Poke,Left,44,15,10,,0,ProRat2
2021-01-29 17:59:58,2,4.2,0,ProRat2,Poke,Left,44,16,10,,0,ProRat2
2021-01-29 18:00:22,2,4.2,0,ProRat2,Poke,Left,44,17,10,,0,ProRat2
2021-01-29 18:06:29,2,4.2,0,ProRat2,Poke,Left,45,17,10,,0,ProRat2
2021-01-29 18:06:31,2,4.2,0,ProRat2,Pellet,Left,45,17,11,0.18,0,ProRat2
2021-01-29 18:07:05,2,4.2,0,ProRat2,Poke,Left,46,17,11,,0,ProRat2
2021-01-29 18:07:07,2,4.2,0,ProRat2,Pellet,Left,46,17,12,0.18,0,ProRat2
2021-01-29 18:07:34,2,4.2,0,ProRat2,Poke,Left,47,17,12,,0,ProRat2
2021-01-29 18:07:37,2,4.2,0,ProRat2,Poke,Left,48,17,12,,0,ProRat2
2021-01-29 18:08:02,2,4.2,0,ProRat2,Pellet,Left,48,17,13,20.12,0,ProRat2
2021-01-29 18:08:30,2,4.2,0,ProRat2,Poke,Left,49,17,13,,0,ProRat2
2021-01-29 18:08:32,2,4.2,0,ProRat2,Poke,Left,50,17,13,,0,ProRat2
2021-01-29 18:08:34,2,4.2,0,ProRat2,Pellet,Left,50,17,14,0.06,0,ProRat2
2021-01-29 18:09:05,2,4.2,0,ProRat2,Poke,Left,51,17,14,,0,ProRat2
2021-01-29 18:09:07,2,4.2,0,ProRat2,Poke,Left,52,17,14,,0,ProRat2
2021-01-29 18:09:09,2,4.2,0,ProRat2,Poke,Left,53,17,14,,0,ProRat2
2021-01-29 18:09:11,2,4.2,0,ProRat2,Pellet,Left,53,17,15,0.18,0,ProRat2
2021-01-29 18:09:38,2,4.2,0,ProRat2,Poke,Left,54,17,15,,0,ProRat2
2021-01-29 18:09:40,2,4.2,0,ProRat2,Poke,Left,55,17,15,,0,ProRat2
2021-01-29 18:09:44,2,4.2,0,ProRat2,Poke,Left,56,17,15,,0,ProRat2
2021-01-29 18:09:45,2,4.2,0,ProRat2,Poke,Left,57,17,15,,0,ProRat2
2021-01-29 18:09:48,2,4.2,0,ProRat2,Pellet,Left,57,17,16,0.06,0,ProRat2
2021-01-29 18:10:23,2,4.2,0,ProRat2,Poke,Left,58,17,16,,0,ProRat2
2021-01-29 18:10:25,2,4.2,0,ProRat2,Poke,Left,59,17,16,,0,ProRat2
2021-01-29 18:10:26,2,4.2,0,ProRat2,Poke,Left,60,17,16,,0,ProRat2
2021-01-29 18:10:28,2,4.2,0,ProRat2,Poke,Left,61,17,16,,0,ProRat2
2021-01-29 18:10:29,2,4.2,0,ProRat2,Poke,Left,62,17,16,,0,ProRat2
2021-01-29 18:10:30,2,4.2,0,ProRat2,Pellet,Left,62,17,17,0.12,0,ProRat2
2021-01-29 18:11:00,2,4.2,0,ProRat2,Poke,Left,63,17,17,,0,ProRat2
2021-01-29 18:11:01,2,4.2,0,ProRat2,Poke,Left,64,17,17,,0,ProRat2
2021-01-29 18:11:02,2,4.2,0,ProRat2,Poke,Left,65,17,17,,0,ProRat2
2021-01-29 18:11:04,2,4.2,0,ProRat2,Poke,Left,66,17,17,,0,ProRat2
2021-01-29 18:11:06,2,4.2,0,ProRat2,Poke,Left,67,17,17,,0,ProRat2
2021-01-29 18:11:09,2,4.2,0,ProRat2,Poke,Left,68,17,17,,0,ProRat2
2021-01-29 18:11:11,2,4.2,0,ProRat2,Pellet,Left,68,17,18,0.06,0,ProRat2
2021-01-29 18:11:45,2,4.2,0,ProRat2,Poke,Left,69,17,18,,0,ProRat2
2021-01-29 18:11:48,2,4.2,0,ProRat2,Poke,Left,70,17,18,,0,ProRat2
2021-01-29 18:11:55,2,4.2,0,ProRat2,Poke,Left,71,17,18,,0,ProRat2
2021-01-29 18:11:57,2,4.2,0,ProRat2,Poke,Left,72,17,18,,0,ProRat2
2021-01-29 18:12:06,2,4.2,0,ProRat2,Poke,Left,73,17,18,,0,ProRat2
2021-01-29 18:12:08,2,4.2,0,ProRat2,Poke,Left,74,17,18,,0,ProRat2
2021-01-29 18:12:13,2,4.2,0,ProRat2,Poke,Left,75,17,18,,0,ProRat2
2021-01-29 18:12:15,2,4.2,0,ProRat2,Pellet,Left,75,17,19,0.12,0,ProRat2
2021-01-29 18:13:52,2,4.2,0,ProRat2,Poke,Left,75,18,19,,0,ProRat2
2021-01-29 19:11:09,2,4.2,0,ProRat2,Poke,Left,76,18,19,,0,ProRat2
2021-01-29 19:11:11,2,4.2,0,ProRat2,Pellet,Left,76,18,20,0.18,0,ProRat2
2021-01-29 19:11:29,2,4.2,0,ProRat2,Poke,Left,77,18,20,,0,ProRat2
2021-01-29 19:11:31,2,4.2,0,ProRat2,Pellet,Left,77,18,21,0.18,0,ProRat2
2021-01-29 19:11:54,2,4.2,0,ProRat2,Poke,Left,78,18,21,,0,ProRat2
2021-01-29 19:11:56,2,4.2,0,ProRat2,Poke,Left,79,18,21,,0,ProRat2
2021-01-29 19:11:57,2,4.2,0,ProRat2,Pellet,Left,79,18,22,0.12,0,ProRat2
2021-01-29 19:12:14,2,4.2,0,ProRat2,Poke,Left,80,18,22,,0,ProRat2
2021-01-29 19:12:15,2,4.2,0,ProRat2,Poke,Left,81,18,22,,0,ProRat2
2021-01-29 19:12:17,2,4.2,0,ProRat2,Pellet,Left,81,18,23,0.06,0,ProRat2
2021-01-29 19:12:42,2,4.2,0,ProRat2,Poke,Left,82,18,23,,0,ProRat2
2021-01-29 19:12:44,2,4.2,0,ProRat2,Poke,Left,83,18,23,,0,ProRat2
2021-01-29 19:12:49,2,4.2,0,ProRat2,Poke,Left,84,18,23,,0,ProRat2
2021-01-29 19:12:58,2,4.2,0,ProRat2,Pellet,Left,84,18,24,5.46,0,ProRat2
2021-01-29 19:13:26,2,4.2,0,ProRat2,Poke,Left,85,18,24,,0,ProRat2
2021-01-29 19:13:29,2,4.2,0,ProRat2,Poke,Left,86,18,24,,0,ProRat2
2021-01-29 19:13:32,2,4.2,0,ProRat2,Poke,Left,87,18,24,,0,ProRat2
2021-01-29 19:13:38,2,4.2,0,ProRat2,Poke,Left,88,18,24,,0,ProRat2
2021-01-29 19:13:40,2,4.2,0,ProRat2,Pellet,Left,88,18,25,0.06,0,ProRat2
2021-01-29 19:13:56,2,4.2,0,ProRat2,Poke,Left,89,18,25,,0,ProRat2
2021-01-29 19:13:58,2,4.2,0,ProRat2,Poke,Left,90,18,25,,0,ProRat2
2021-01-29 19:13:59,2,4.2,0,ProRat2,Poke,Left,91,18,25,,0,ProRat2
2021-01-29 19:14:00,2,4.2,0,ProRat2,Poke,Left,92,18,25,,0,ProRat2
2021-01-29 19:14:01,2,4.2,0,ProRat2,Poke,Left,93,18,25,,0,ProRat2
2021-01-29 19:14:03,2,4.2,0,ProRat2,Pellet,Left,93,18,26,0.06,0,ProRat2
2021-01-29 19:14:21,2,4.2,0,ProRat2,Poke,Left,94,18,26,,0,ProRat2
2021-01-29 19:14:24,2,4.2,0,ProRat2,Poke,Left,95,18,26,,0,ProRat2
2021-01-29 19:14:25,2,4.2,0,ProRat2,Poke,Left,96,18,26,,0,ProRat2
2021-01-29 19:14:28,2,4.2,0,ProRat2,Poke,Left,97,18,26,,0,ProRat2
2021-01-29 19:14:32,2,4.2,0,ProRat2,Poke,Left,98,18,26,,0,ProRat2
2021-01-29 19:14:34,2,4.2,0,ProRat2,Poke,Left,99,18,26,,0,ProRat2
2021-01-29 19:14:36,2,4.2,0,ProRat2,Pellet,Left,99,18,27,0.24,0,ProRat2
2021-01-29 19:14:58,2,4.2,0,ProRat2,Poke,Left,100,18,27,,0,ProRat2
2021-01-29 19:15:01,2,4.2,0,ProRat2,Poke,Left,101,18,27,,0,ProRat2
2021-01-29 19:15:02,2,4.2,0,ProRat2,Poke,Left,102,18,27,,0,ProRat2
2021-01-29 19:15:03,2,4.2,0,ProRat2,Poke,Left,103,18,27,,0,ProRat2
2021-01-29 19:15:04,2,4.2,0,ProRat2,Poke,Left,104,18,27,,0,ProRat2
2021-01-29 19:15:06,2,4.2,0,ProRat2,Poke,Left,105,18,27,,0,ProRat2
2021-01-29 19:15:08,2,4.2,0,ProRat2,Poke,Left,106,18,27,,0,ProRat2
2021-01-29 19:15:09,2,4.2,0,ProRat2,Pellet,Left,106,18,28,0.06,0,ProRat2
2021-01-29 19:15:35,2,4.2,0,ProRat2,Poke,Left,107,18,28,,0,ProRat2
2021-01-29 19:15:39,2,4.2,0,ProRat2,Poke,Left,108,18,28,,0,ProRat2
2021-01-29 19:15:41,2,4.2,0,ProRat2,Poke,Left,109,18,28,,0,ProRat2
2021-01-29 19:15:42,2,4.2,0,ProRat2,Poke,Left,110,18,28,,0,ProRat2
2021-01-29 19:36:27,2,4.2,0,ProRat2,Poke,Left,110,19,28,,0,ProRat2
2021-01-29 19:36:38,2,4.2,0,ProRat2,Poke,Left,111,19,28,,0,ProRat2
2021-01-29 19:36:40,2,4.2,0,ProRat2,Poke,Left,112,19,28,,0,ProRat2
2021-01-29 19:36:41,2,4.2,0,ProRat2,Poke,Left,113,19,28,,0,ProRat2
2021-01-29 19:36:44,2,4.2,0,ProRat2,Poke,Left,114,19,28,,0,ProRat2
2021-01-29 19:36:46,2,4.2,0,ProRat2,Poke,Left,115,19,28,,0,ProRat2
2021-01-29 19:36:50,2,4.2,0,ProRat2,Pellet,Left,115,19,29,0.92,0,ProRat2
2021-01-29 19:37:21,2,4.2,0,ProRat2,Poke,Left,116,19,29,,0,ProRat2
2021-01-29 19:37:25,2,4.2,0,ProRat2,Poke,Left,117,19,29,,0,ProRat2
2021-01-29 19:37:27,2,4.2,0,ProRat2,Poke,Left,118,19,29,,0,ProRat2
2021-01-29 19:37:29,2,4.2,0,ProRat2,Poke,Left,119,19,29,,0,ProRat2
2021-01-29 19:37:37,2,4.2,0,ProRat2,Poke,Left,120,19,29,,0,ProRat2
2021-01-29 19:44:06,2,4.2,0,ProRat2,Poke,Left,121,19,29,,0,ProRat2
2021-01-29 19:44:07,2,4.2,0,ProRat2,Poke,Left,122,19,29,,0,ProRat2
2021-01-29 19:44:09,2,4.2,0,ProRat2,Poke,Left,123,19,29,,0,ProRat2
2021-01-29 19:44:12,2,4.2,0,ProRat2,Poke,Left,124,19,29,,0,ProRat2
2021-01-29 19:44:16,2,4.2,0,ProRat2,Poke,Left,125,19,29,,0,ProRat2
2021-01-29 19:44:18,2,4.2,0,ProRat2,Pellet,Left,125,19,30,1.22,0,ProRat2
2021-01-29 19:44:45,2,4.2,0,ProRat2,Poke,Left,126,19,30,,0,ProRat2
2021-01-29 19:44:47,2,4.2,0,ProRat2,Poke,Left,127,19,30,,0,ProRat2
2021-01-29 19:44:49,2,4.2,0,ProRat2,Poke,Left,128,19,30,,0,ProRat2
2021-01-29 19:44:57,2,4.2,0,ProRat2,Poke,Left,129,19,30,,0,ProRat2
2021-01-29 19:44:59,2,4.2,0,ProRat2,Poke,Left,130,19,30,,0,ProRat2
2021-01-29 19:44:59,2,4.2,0,ProRat2,Poke,Left,131,19,30,,0,ProRat2
2021-01-29 19:45:01,2,4.2,0,ProRat2,Poke,Left,132,19,30,,0,ProRat2
2021-01-29 19:48:00,2,4.2,0,ProRat2,Poke,Left,132,20,30,,0,ProRat2
2021-01-29 19:50:26,2,4.2,0,ProRat2,Poke,Left,132,21,30,,0,ProRat2
2021-01-29 20:10:08,2,4.2,0,ProRat2,Poke,Left,132,22,30,,0,ProRat2
2021-01-29 20:10:11,2,4.2,0,ProRat2,Poke,Left,133,22,30,,0,ProRat2
2021-01-29 20:10:12,2,4.2,0,ProRat2,Poke,Left,134,22,30,,0,ProRat2
2021-01-29 20:10:14,2,4.2,0,ProRat2,Poke,Left,135,22,30,,0,ProRat2
2021-01-29 20:10:52,2,4.2,0,ProRat2,Poke,Left,136,22,30,,0,ProRat2
2021-01-29 20:11:26,2,4.2,0,ProRat2,Poke,Left,137,22,30,,0,ProRat2
2021-01-29 20:11:28,2,4.2,0,ProRat2,Pellet,Left,137,22,31,0.37,0,ProRat2
2021-01-29 20:11:46,2,4.2,0,ProRat2,Poke,Left,138,22,31,,0,ProRat2
2021-01-29 20:22:32,2,4.2,0,ProRat2,Poke,Left,139,22,31,,0,ProRat2
2021-01-29 20:23:23,2,4.2,0,ProRat2,Poke,Left,139,23,31,,0,ProRat2
2021-01-29 20:23:24,2,4.2,0,ProRat2,Poke,Left,140,23,31,,0,ProRat2
2021-01-29 20:23:26,2,4.2,0,ProRat2,Poke,Left,141,23,31,,0,ProRat2
2021-01-29 20:23:28,2,4.2,0,ProRat2,Poke,Left,142,23,31,,0,ProRat2
2021-01-29 20:25:02,2,4.2,0,ProRat2,Poke,Left,143,23,31,,0,ProRat2
2021-01-29 20:39:56,2,4.2,0,ProRat2,Poke,Left,144,23,31,,0,ProRat2
2021-01-29 20:41:10,2,4.2,0,ProRat2,Poke,Left,145,23,31,,0,ProRat2
2021-01-29 20:42:16,2,4.2,0,ProRat2,Poke,Left,145,24,31,,0,ProRat2
2021-01-29 20:48:35,2,4.2,0,ProRat2,Poke,Left,146,24,31,,0,ProRat2
2021-01-29 20:48:36,2,4.2,0,ProRat2,Poke,Left,147,24,31,,0,ProRat2
2021-01-29 20:48:38,2,4.2,0,ProRat2,Poke,Left,148,24,31,,0,ProRat2
2021-01-29 20:48:44,2,4.2,0,ProRat2,Poke,Left,149,24,31,,0,ProRat2
2021-01-29 20:48:45,2,4.2,0,ProRat2,Poke,Left,150,24,31,,0,ProRat2
2021-01-29 20:48:47,2,4.2,0,ProRat2,Pellet,Left,150,24,32,0.25,0,ProRat2
2021-01-29 20:49:27,2,4.2,0,ProRat2,Poke,Left,150,25,32,,0,ProRat2
2021-01-29 20:49:32,2,4.2,0,ProRat2,Poke,Left,150,26,32,,0,ProRat2
2021-01-29 20:52:48,2,4.2,0,ProRat2,Poke,Left,150,27,32,,0,ProRat2
2021-01-29 20:53:12,2,4.2,0,ProRat2,Poke,Left,151,27,32,,0,ProRat2
2021-01-29 20:53:24,2,4.2,0,ProRat2,Poke,Left,152,27,32,,0,ProRat2
2021-01-29 20:53:35,2,4.2,0,ProRat2,Poke,Left,153,27,32,,0,ProRat2
2021-01-29 20:53:37,2,4.2,0,ProRat2,Poke,Left,154,27,32,,0,ProRat2
2021-01-29 20:53:59,2,4.2,0,ProRat2,Poke,Left,154,28,32,,0,ProRat2
2021-01-29 21:00:52,2,4.2,0,ProRat2,Poke,Left,154,29,32,,0,ProRat2
2021-01-29 21:03:30,2,4.2,0,ProRat2,Poke,Left,155,29,32,,0,ProRat2
2021-01-29 21:03:34,2,4.2,0,ProRat2,Poke,Left,156,29,32,,0,ProRat2
2021-01-29 21:03:37,2,4.2,0,ProRat2,Poke,Left,157,29,32,,0,ProRat2
2021-01-29 21:04:17,2,4.2,0,ProRat2,Poke,Left,158,29,32,,0,ProRat2
2021-01-29 21:04:19,2,4.2,0,ProRat2,Poke,Left,159,29,32,,0,ProRat2
2021-01-29 21:04:46,2,4.2,0,ProRat2,Poke,Left,160,29,32,,0,ProRat2
2021-01-29 21:04:47,2,4.2,0,ProRat2,Poke,Left,161,29,32,,0,ProRat2
2021-01-29 21:10:02,2,4.2,0,ProRat2,Poke,Left,162,29,32,,0,ProRat2
2021-01-29 21:17:09,2,4.2,0,ProRat2,Poke,Left,162,30,32,,0,ProRat2
2021-01-29 21:19:48,2,4.2,0,ProRat2,Poke,Left,162,31,32,,0,ProRat2
2021-01-29 21:19:52,2,4.2,0,ProRat2,Poke,Left,163,31,32,,0,ProRat2
2021-01-29 21:20:01,2,4.2,0,ProRat2,Poke,Left,164,31,32,,0,ProRat2
2021-01-29 21:20:03,2,4.2,0,ProRat2,Poke,Left,165,31,32,,0,ProRat2
2021-01-29 21:20:05,2,4.2,0,ProRat2,Pellet,Left,165,31,33,0.06,0,ProRat2
2021-01-29 21:21:55,2,4.2,0,ProRat2,Poke,Left,165,32,33,,0,ProRat2
2021-01-29 21:47:33,2,4.2,0,ProRat2,Poke,Left,166,32,33,,0,ProRat2
2021-01-29 21:47:34,2,4.2,0,ProRat2,Poke,Left,167,32,33,,0,ProRat2
2021-01-29 21:47:45,2,4.2,0,ProRat2,Poke,Left,167,33,33,,0,ProRat2
2021-01-29 21:48:47,2,4.2,0,ProRat2,Poke,Left,167,34,33,,0,ProRat2
2021-01-29 22:17:46,2,4.2,0,ProRat2,Poke,Left,168,34,33,,0,ProRat2
2021-01-29 22:17:48,2,4.2,0,ProRat2,Pellet,Left,168,34,34,0.25,0,ProRat2
2021-01-29 22:18:10,2,4.2,0,ProRat2,Poke,Left,169,34,34,,0,ProRat2
2021-01-29 22:18:11,2,4.2,0,ProRat2,Pellet,Left,169,34,35,0.06,0,ProRat2
2021-01-29 22:18:26,2,4.2,0,ProRat2,Poke,Left,170,34,35,,0,ProRat2
2021-01-29 22:18:44,2,4.2,0,ProRat2,Poke,Left,171,34,35,,0,ProRat2
2021-01-29 22:18:46,2,4.2,0,ProRat2,Pellet,Left,171,34,36,0.74,0,ProRat2
2021-01-29 22:19:04,2,4.2,0,ProRat2,Poke,Left,172,34,36,,0,ProRat2
2021-01-29 22:19:05,2,4.2,0,ProRat2,Poke,Left,173,34,36,,0,ProRat2
2021-01-29 22:19:06,2,4.2,0,ProRat2,Pellet,Left,173,34,37,0.06,0,ProRat2
2021-01-29 22:19:23,2,4.2,0,ProRat2,Poke,Left,174,34,37,,0,ProRat2
2021-01-29 22:19:26,2,4.2,0,ProRat2,Poke,Left,175,34,37,,0,ProRat2
2021-01-29 22:19:28,2,4.2,0,ProRat2,Poke,Left,176,34,37,,0,ProRat2
2021-01-29 22:19:30,2,4.2,0,ProRat2,Pellet,Left,176,34,38,0.18,0,ProRat2
2021-01-29 22:19:49,2,4.2,0,ProRat2,Poke,Left,177,34,38,,0,ProRat2
2021-01-29 22:19:51,2,4.2,0,ProRat2,Poke,Left,178,34,38,,0,ProRat2
2021-01-29 22:19:53,2,4.2,0,ProRat2,Poke,Left,179,34,38,,0,ProRat2
2021-01-29 22:19:55,2,4.2,0,ProRat2,Poke,Left,180,34,38,,0,ProRat2
2021-01-29 22:19:56,2,4.2,0,ProRat2,Pellet,Left,180,34,39,0.12,0,ProRat2
2021-01-29 22:20:22,2,4.2,0,ProRat2,Poke,Left,181,34,39,,0,ProRat2
2021-01-29 22:20:23,2,4.2,0,ProRat2,Poke,Left,182,34,39,,0,ProRat2
2021-01-29 22:20:25,2,4.2,0,ProRat2,Poke,Left,183,34,39,,0,ProRat2
2021-01-29 22:20:27,2,4.2,0,ProRat2,Poke,Left,184,34,39,,0,ProRat2
2021-01-29 22:20:31,2,4.2,0,ProRat2,Poke,Left,185,34,39,,0,ProRat2
2021-01-29 22:20:33,2,4.2,0,ProRat2,Pellet,Left,185,34,40,0.12,0,ProRat2
2021-01-29 22:21:40,2,4.2,0,ProRat2,Poke,Left,185,35,40,,0,ProRat2
2021-01-29 22:21:45,2,4.2,0,ProRat2,Poke,Left,186,35,40,,0,ProRat2
2021-01-29 22:21:47,2,4.2,0,ProRat2,Poke,Left,187,35,40,,0,ProRat2
2021-01-29 22:23:56,2,4.2,0,ProRat2,Poke,Left,188,35,40,,0,ProRat2
2021-01-29 22:23:59,2,4.2,0,ProRat2,Poke,Left,189,35,40,,0,ProRat2
2021-01-29 22:42:24,2,4.2,0,ProRat2,Poke,Left,190,35,40,,0,ProRat2
2021-01-29 22:42:49,2,4.2,0,ProRat2,Poke,Left,190,36,40,,0,ProRat2
2021-01-29 22:48:04,2,4.2,0,ProRat2,Poke,Left,191,36,40,,0,ProRat2
2021-01-29 22:48:06,2,4.2,0,ProRat2,Pellet,Left,191,36,41,0.55,0,ProRat2
2021-01-29 22:48:44,2,4.2,0,ProRat2,Poke,Left,192,36,41,,0,ProRat2
2021-01-29 22:49:51,2,4.2,0,ProRat2,Poke,Left,192,37,41,,0,ProRat2
2021-01-29 22:51:37,2,4.2,0,ProRat2,Poke,Left,192,38,41,,0,ProRat2
2021-01-29 22:51:38,2,4.2,0,ProRat2,Poke,Left,192,39,41,,0,ProRat2
2021-01-29 22:54:46,2,4.2,0,ProRat2,Poke,Left,192,40,41,,0,ProRat2
2021-01-29 22:55:21,2,4.2,0,ProRat2,Poke,Left,193,40,41,,0,ProRat2
2021-01-29 22:55:23,2,4.2,0,ProRat2,Poke,Left,194,40,41,,0,ProRat2
2021-01-29 22:55:25,2,4.2,0,ProRat2,Poke,Left,195,40,41,,0,ProRat2
2021-01-29 22:55:56,2,4.2,0,ProRat2,Poke,Left,196,40,41,,0,ProRat2
2021-01-29 22:56:00,2,4.2,0,ProRat2,Poke,Left,197,40,41,,0,ProRat2
